,ipr,ip,Recoveredt,minevent,damageD0,damageD1,damageD10,damageD11,damageD12,damageD15,damageD28,K14,K16,K13,K11,K18,K48,K29,K15,K42,K34,K40,K31,K27,K24,K47,K26,K25,K28,K288,K45,K37,K32,K322,K3222,unnamed,K49,K53,K57,K59,K245,K400,K401,K500,K501,K555,K556,KpC,Kp14,Kp41,K1314,Km,F_intracellular,Kc,Kcell,Knew,CL_percell,F_extracellular,V_percell,V1,Kn1,Krenew,timeout,starttime,Epitheliumwithreplicatedinfluenza,FreeInfluenza,Epitheliumwithinfluenzaparticle,EpitheliumLung,InfectedAPC,IL6,ResistantEpithelium,IFNA1,TcLymphnode,ActivatedAPCLymphnode,A,EpiKilledbyIFN,EpiKilledbyIL6,EpiKilledbyTc,EpiKilledbyVirus,Tnaive,IgG,IgM,CR,CRP,KCon,C_intracellularRDV_total,C_extracellularRDV_total,cell_number,TP,incDay,Day_After_syp
185,2197,185,76,500,8.915143086,7.309022945,3.220642456,3.408897243,3.700942018,5.251108548,13.67815017,0.714375124,1.262112325,0.0047669,6.15E-10,2.39E-05,7.01E-09,0.00309562,0.001294385,0.004062378,5.44E-05,0.149280458,0.508368614,1.29E-05,1.16E-06,6.64E-09,1.11E-08,0.022782648,0.001420302,4.15E-08,0.212772186,4.46E-06,0.000825508,0.001172033,5.73E-10,1,8.10E-14,0.757431139,0.000142742,8.650157974,2.77E-07,9.79E-05,0.00372283,8.97E-06,0.002183612,0.000590464,5.42E-07,6.118341477,0.967066229,0.473530798,1.11E-08,1.005811204,1,0.090544831,0,25.38822907,2.25E-06,0.12,2.87E-12,7291.407235,0.637727004,0.010417733,30,1650602771,0,6672.111272,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.475124318,11.34423413
186,2211,186,68,446,8.392046786,6.95556682,1.520154501,1.325696069,1.167753317,0.858506653,1.534435212,0.745410267,1.181693808,0.003788656,5.21E-10,2.68E-05,8.21E-09,0.002362651,0.001179547,0.003502754,3.96E-05,0.148995539,0.508187749,9.98E-06,8.94E-07,7.86E-09,1.08E-08,0.019878087,0.001643544,4.75E-08,0.140245398,5.37E-06,0.000857127,0.000843791,6.30E-10,1,7.00E-14,0.868995159,0.000167775,6.962336224,3.71E-07,0.000102853,0.003952067,7.41E-06,0.001480889,0.000614653,6.91E-07,6.118341477,0.967066229,0.473530798,1.11E-08,1.006195785,1,0.08928319,0,25.55044129,2.26E-06,0.12,2.89E-12,7291.407235,0.633430858,0.008657565,30,1650602771,0,14942.85087,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.445112953,10.15435338
187,2214,187,66,484,9.120521916,7.292483869,1.373167056,1.225211202,1.118795249,0.997336328,4.91295495,0.99099758,1.165237645,0.004545133,7.55E-10,2.70E-05,7.91E-09,0.003637738,0.001038713,0.003247643,4.16E-05,0.148259743,0.501060948,1.20E-05,1.21E-06,7.64E-09,1.14E-08,0.01611162,0.001381359,5.96E-08,0.203998032,3.32E-06,0.000825142,0.000718955,6.07E-10,1,8.54E-14,0.684855795,0.000129237,10.1825458,3.88E-07,0.000104938,0.002781701,6.96E-06,0.001934703,0.000572678,7.74E-07,7.828356694,1.008485338,0.490309861,1.11E-08,0.991397974,1,0.08527192,0,23.95102805,2.36E-06,0.12,2.92E-12,6057.42779,0.651641358,0.010376922,30,1650602772,0,11551.13638,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.138161022,11.02913476
188,2216,188,66,378,9.873113907,7.692334424,0.976380254,0.807787097,0.675386921,0.421038454,0.134940202,0.872901907,0.816351702,0.005719274,5.94E-10,2.25E-05,9.82E-09,0.003065011,0.001310749,0.003887091,4.27E-05,0.149103396,0.506083209,8.33E-06,1.13E-06,7.21E-09,1.22E-08,0.018703998,0.001623717,6.39E-08,0.138417839,4.64E-06,0.000939432,0.00077056,5.59E-10,1,7.84E-14,0.679895706,0.000119923,7.718950332,3.03E-07,8.11E-05,0.002722739,9.42E-06,0.001574419,0.000690294,7.14E-07,7.71392478,0.931851005,0.494238513,1.11E-08,1.003019388,1,0.085820559,0,23.32204275,2.34E-06,0.12,2.88E-12,6265.742744,0.650678345,0.011643797,30,1650602772,0,12148.51239,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.616942916,8.101777818
189,2222,189,74,498,9.116846362,7.46090408,1.460975706,1.259257414,1.096839393,0.783580332,1.392765384,0.865441671,0.802999906,0.005325287,6.78E-10,2.68E-05,9.91E-09,0.003548314,0.000961288,0.002853869,4.23E-05,0.14731214,0.50586186,1.30E-05,9.47E-07,6.29E-09,1.33E-08,0.016947423,0.001297077,6.23E-08,0.186314696,4.17E-06,0.000800534,0.001112255,5.16E-10,1,1.07E-13,1.040231448,0.000148508,6.114781961,3.11E-07,7.76E-05,0.003818233,7.68E-06,0.001845922,0.000783354,7.64E-07,7.841698454,0.828520574,0.497481257,1.11E-08,0.927447085,1,0.079534461,0,24.65971686,2.42E-06,0.12,2.93E-12,7256.129484,0.631315601,0.009151299,30,1650602772,0,15247.30552,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.573340687,11.12524344
190,2237,190,60,514,7.95113639,6.555195955,1.840465277,1.716978329,1.627363302,1.514601389,3.011168966,0.967674241,0.954633219,0.003941731,7.18E-10,1.80E-05,9.94E-09,0.002725681,0.000954465,0.002909589,3.88E-05,0.151805753,0.508119828,9.92E-06,9.58E-07,9.05E-09,1.54E-08,0.022138299,0.00166813,6.09E-08,0.216552974,3.60E-06,0.000901785,0.0010802,6.49E-10,1,1.08E-13,0.867093914,0.000180253,8.078428232,4.09E-07,8.90E-05,0.002822859,5.92E-06,0.001607718,0.000699072,6.22E-07,6.881520408,0.985445461,0.591427657,1.11E-08,0.888866496,1,0.079252544,0,26.04210934,2.50E-06,0.12,2.97E-12,7792.085057,0.652122201,0.009826003,30,1650602773,0,7788.973023,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.427036313,11.93941775
191,2238,191,60,546,7.956542011,6.553105038,1.760668341,1.619086558,1.509618365,1.326735711,2.398272748,1.119441805,1.166615764,0.004489874,6.69E-10,2.39E-05,7.52E-09,0.003373922,0.000972683,0.002648929,5.19E-05,0.150015628,0.494171158,8.42E-06,1.04E-06,8.04E-09,1.32E-08,0.021562956,0.001445351,5.32E-08,0.191138846,3.49E-06,0.000769559,0.000790582,5.77E-10,1,7.78E-14,0.893003331,0.000118484,7.843396255,3.47E-07,0.0001245,0.003391347,8.93E-06,0.001957955,0.000745161,4.95E-07,7.200285417,1.086801015,0.619006455,1.10E-08,0.864988901,1,0.082469129,0,24.72285838,2.45E-06,0.12,2.87E-12,7552.403494,0.629163361,0.010093851,30,1650602773,0,6913.055614,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.75351118,9.935719768
192,2244,192,70,496,9.598772464,7.622914514,1.34587564,1.188031912,1.069830249,0.887585463,2.365537889,1.09358541,1.107774906,0.00575708,6.35E-10,2.66E-05,8.41E-09,0.003544927,0.000876223,0.002841785,4.27E-05,0.149265691,0.500309498,1.20E-05,9.88E-07,9.08E-09,1.21E-08,0.017978839,0.001142655,4.28E-08,0.164960416,3.94E-06,0.000698653,0.000748362,4.75E-10,1,1.03E-13,1.028761879,0.000171005,8.505080532,2.96E-07,8.77E-05,0.002991103,8.15E-06,0.0014926,0.000597637,5.98E-07,8.153607434,1.104101425,0.637339532,1.08E-08,0.894989567,1,0.096239284,0,23.84675773,2.36E-06,0.12,2.98E-12,7557.967241,0.633535808,0.010646652,30,1650602773,0,10892.61204,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.17983664,10.47047043
193,2277,193,60,446,8.66072743,6.953692006,1.010873422,0.841299629,0.706664792,0.44503165,0.191498064,0.93873134,0.842258412,0.004623584,5.17E-10,2.64E-05,9.87E-09,0.003360537,0.000946173,0.002648625,5.27E-05,0.149023324,0.493937805,8.60E-06,1.27E-06,7.18E-09,1.32E-08,0.019775276,0.001354425,4.84E-08,0.152345908,5.10E-06,0.000655978,0.000795662,6.69E-10,1,1.05E-13,0.692274643,0.000148885,7.538416105,3.54E-07,9.60E-05,0.003754813,7.59E-06,0.001459872,0.000638431,6.59E-07,8.103179893,1.035876452,0.543609864,1.10E-08,0.919827414,1,0.089642976,0,25.53727237,2.43E-06,0.12,2.90E-12,6055.530475,0.645116517,0.011145574,30,1650602774,0,6018.236705,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.734408515,9.809782017
194,2284,194,68,440,10.37462656,7.930216393,1.109556081,0.979336998,0.887583339,0.775498612,3.311617505,1.010629808,1.176715621,0.005719651,6.40E-10,2.56E-05,7.96E-09,0.002954309,0.000991244,0.003386642,4.67E-05,0.148607628,0.500900828,1.22E-05,1.09E-06,9.21E-09,1.26E-08,0.01685568,0.001507192,4.31E-08,0.200618056,5.02E-06,0.000718522,0.001024471,7.07E-10,1,8.17E-14,0.971313056,0.000116625,6.77231029,2.79E-07,0.000114899,0.003867778,7.77E-06,0.001522825,0.000776663,7.62E-07,7.607013956,0.974024647,0.597947713,1.08E-08,0.86028131,1,0.096323243,0,25.87235421,2.62E-06,0.12,2.89E-12,5389.913111,0.640418987,0.012368436,30,1650602774,0,9285.039435,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.777669844,8.51480286
195,2287,195,70,470,8.527562513,7.039923442,1.612962147,1.431509126,1.286807501,1.018885426,1.833070884,0.847196621,1.11467864,0.005437204,5.70E-10,2.68E-05,9.54E-09,0.00313873,0.001032089,0.003603114,4.12E-05,0.150128867,0.49682629,8.80E-06,1.29E-06,8.30E-09,1.03E-08,0.02447165,0.001518687,4.45E-08,0.148954341,4.71E-06,0.000664886,0.000780324,7.16E-10,1,9.40E-14,0.914679404,0.000166429,8.311647283,2.68E-07,0.000108078,0.002755591,6.08E-06,0.001601882,0.000702301,5.14E-07,7.014978893,1.006207612,0.516669397,1.08E-08,0.91037434,1,0.088712615,0,25.54027182,2.48E-06,0.12,2.89E-12,5772.400349,0.627985425,0.009049036,30,1650602774,0,10905.12563,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,11.28995629,8.2728197
196,2293,196,74,440,10.16515486,8.00024927,1.339552013,1.17170206,1.042494765,0.816220412,1.610787897,0.909943464,1.258988538,0.005844599,6.15E-10,1.84E-05,6.28E-09,0.002478885,0.000942309,0.00259987,3.95E-05,0.151249887,0.503653119,1.09E-05,1.26E-06,6.34E-09,1.40E-08,0.019954371,0.001580262,4.75E-08,0.20322439,4.28E-06,0.000729517,0.000882635,4.65E-10,1,9.23E-14,0.717341164,0.000130613,8.977810256,3.52E-07,0.00010994,0.003647861,6.59E-06,0.002189771,0.000656991,5.69E-07,5.543094268,0.784723409,0.430076139,1.11E-08,0.924452281,1,0.089187148,0,25.10620546,2.57E-06,0.12,2.92E-12,6465.37324,0.627520374,0.011031056,30,1650602775,0,13732.90258,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.652072269,8.693284727
197,2325,197,72,488,9.407206693,7.583579651,1.3319169,1.137310408,0.98103445,0.674076594,0.533602871,0.804836402,1.117855702,0.004391684,7.36E-10,2.37E-05,9.08E-09,0.002474625,0.000947943,0.002857609,5.03E-05,0.150207179,0.509348866,8.30E-06,1.02E-06,7.68E-09,1.21E-08,0.019967705,0.001450971,3.86E-08,0.153004313,3.92E-06,0.000804745,0.001102545,6.83E-10,1,1.04E-13,0.947980224,0.00016206,7.531800454,3.72E-07,0.000123624,0.002596481,9.49E-06,0.001390693,0.00056246,5.34E-07,5.543094268,0.784723409,0.430076139,1.11E-08,0.891114754,1,0.088746359,0,25.24982794,2.63E-06,0.12,2.96E-12,6465.37324,0.630775608,0.009705059,30,1650602775,0,4668.778827,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.64515993,9.686158826
198,2331,198,90,430,10.80290069,8.766565667,1.438652944,1.19206725,0.991362466,0.584510189,0.10070138,1.060789576,1.23504452,0.005195856,6.85E-10,2.48E-05,9.95E-09,0.003227529,0.000925798,0.002565569,5.33E-05,0.151193343,0.492161967,1.13E-05,1.15E-06,7.32E-09,1.41E-08,0.02456073,0.001260568,4.46E-08,0.203042329,5.26E-06,0.000876105,0.001162285,6.22E-10,1,9.28E-14,0.68160099,0.000159797,6.356936425,3.07E-07,0.000111858,0.002793012,6.78E-06,0.002056592,0.000651981,6.98E-07,5.879933822,0.848339529,0.473826735,1.11E-08,0.935098136,1,0.08908357,0,22.7925262,2.62E-06,0.12,2.87E-12,6705.497904,0.647135174,0.009259869,30,1650602775,0,4626.531822,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.895837087,9.015335954
199,2358,199,66,484,8.821156981,7.062574407,1.971581565,1.874889867,1.810688098,1.763843877,3.654490858,0.816290481,0.807907502,0.004296057,6.94E-10,2.41E-05,9.69E-09,0.00286978,0.001342644,0.003435892,4.15E-05,0.148227602,0.490110365,1.16E-05,8.69E-07,6.95E-09,1.15E-08,0.023027485,0.001403842,4.22E-08,0.160071711,4.29E-06,0.00060839,0.000848033,6.45E-10,1,8.12E-14,1.048161264,0.000147108,7.450463579,3.52E-07,0.000109925,0.002800428,6.02E-06,0.001534526,0.00072606,5.01E-07,5.637148849,1.027936285,0.527453422,1.09E-08,0.958358681,1,0.091109607,0,23.39625167,2.57E-06,0.12,2.91E-12,6676.191874,0.629516098,0.012132687,30,1650602776,0,10572.39793,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,11.35245549,8.811449498
200,2370,200,64,388,8.55049402,6.974056724,1.221689222,1.021922498,0.858311004,0.522507487,0.112286319,0.700834182,1.279062283,0.004106508,5.03E-10,1.90E-05,9.82E-09,0.003474946,0.001099725,0.003380251,3.42E-05,0.148457991,0.504883239,9.92E-06,1.20E-06,6.93E-09,1.09E-08,0.016373991,0.001456683,5.65E-08,0.142323412,5.14E-06,0.000748838,0.000838588,4.98E-10,1,7.38E-14,0.720151101,0.000152988,8.472603408,2.76E-07,9.74E-05,0.002676679,7.39E-06,0.001626454,0.000760061,7.69E-07,5.695970041,0.79392217,0.57446637,1.08E-08,1.00020895,1,0.096379147,0,24.38601368,2.35E-06,0.12,2.96E-12,7789.36014,0.636531942,0.009059868,30,1650602776,0,12592.78921,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.481157418,7.624790196
201,2376,201,58,536,7.261674021,6.16184093,2.6144458,2.57014367,2.565109221,2.771936317,8.826982044,1.05538153,0.895898532,0.005847618,7.66E-10,2.37E-05,9.74E-09,0.003469713,0.001276655,0.003287512,3.49E-05,0.148640727,0.491691335,9.00E-06,1.08E-06,8.39E-09,1.53E-08,0.025155916,0.001322795,5.06E-08,0.151602678,3.70E-06,0.000948074,0.000708078,7.51E-10,1,1.01E-13,0.998699257,0.000141178,6.374692223,4.15E-07,9.26E-05,0.003463663,6.51E-06,0.001658713,0.000641085,7.60E-07,5.695970041,0.79392217,0.57446637,1.09E-08,0.988265658,1,0.096517714,0,23.48644441,2.37E-06,0.12,2.98E-12,7789.36014,0.646497015,0.009922698,30,1650602776,0,17444.1467,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.53333097,9.813326397
202,2382,202,66,390,10.69643258,8.052967552,0.818745205,0.667527726,0.551531978,0.337758014,0.153827558,0.758699799,1.034931273,0.004712079,6.92E-10,2.26E-05,9.92E-09,0.003559724,0.001002592,0.003817665,5.40E-05,0.151478319,0.501043673,8.70E-06,1.16E-06,8.90E-09,1.42E-08,0.022869316,0.00122397,5.36E-08,0.182321873,4.96E-06,0.000919434,0.001131512,6.01E-10,1,9.56E-14,0.736216993,0.000126117,9.548611726,2.82E-07,0.000114469,0.002754124,6.28E-06,0.001773903,0.000548577,6.56E-07,5.695970041,0.79392217,0.57446637,1.09E-08,0.917507194,1,0.093005572,0,22.77862278,2.26E-06,0.12,2.96E-12,7789.36014,0.637556253,0.012870483,30,1650602777,0,9669.349363,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.11085757,6.127070863
203,2400,203,74,520,9.395270536,7.572104087,2.185665962,2.10267303,2.057972811,2.0999004,4.600658924,1.088921918,1.242990457,0.004024708,5.24E-10,2.14E-05,9.42E-09,0.003574943,0.001180124,0.003776956,3.66E-05,0.149660603,0.507754936,1.26E-05,8.78E-07,8.46E-09,1.10E-08,0.021766331,0.001266032,5.08E-08,0.190345339,5.50E-06,0.000588757,0.000949514,7.21E-10,1,8.58E-14,0.979979627,0.000160252,8.440054722,3.06E-07,8.22E-05,0.002901971,7.59E-06,0.001481704,0.000725893,7.58E-07,6.207364029,1.133594583,0.579486795,1.08E-08,0.826453698,1,0.090538393,0,21.81640998,2.25E-06,0.12,2.91E-12,7276.714667,0.649779563,0.011980619,30,1650602777,0,4330.009388,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.43528696,11.23181527
204,2401,204,66,410,10.6729165,8.0483476,0.945851299,0.817593933,0.726032534,0.601897388,2.61941244,0.701422371,0.853526922,0.006090824,5.18E-10,2.09E-05,8.04E-09,0.003728349,0.001097124,0.003620838,4.83E-05,0.152604467,0.506176721,8.85E-06,1.21E-06,6.81E-09,1.55E-08,0.018952707,0.001611456,5.85E-08,0.182144534,3.51E-06,0.000972483,0.000865107,4.73E-10,1,1.12E-13,0.867815967,0.000158439,8.201636654,2.76E-07,9.10E-05,0.003368175,6.07E-06,0.001356262,0.00054862,7.19E-07,5.865093696,0.984681395,0.475458106,1.09E-08,0.913190006,1,0.091733931,0,23.89585238,2.34E-06,0.12,2.98E-12,7823.753197,0.637121766,0.013279498,30,1650602777,0,13650.81308,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.77990716,8.28004365
205,2403,205,72,462,9.383064392,7.588071764,1.278024786,1.074814542,0.910643859,0.583653783,0.384023118,0.885491445,0.84442822,0.005484351,5.68E-10,1.81E-05,8.80E-09,0.003329757,0.001053948,0.003250386,4.62E-05,0.150156428,0.492897751,8.48E-06,1.13E-06,7.32E-09,1.10E-08,0.017000627,0.001572357,5.81E-08,0.196339623,5.31E-06,0.000792032,0.000938577,4.69E-10,1,7.35E-14,0.798072611,0.000146212,6.273163084,3.30E-07,9.48E-05,0.003196777,9.79E-06,0.00197734,0.000524806,7.21E-07,8.144872271,1.030074434,0.451519455,1.11E-08,0.912451288,1,0.089390597,0,25.96700897,2.32E-06,0.12,2.94E-12,6119.759213,0.628040991,0.009636065,30,1650602778,0,9733.206091,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.670111543,11.54116709
206,2406,206,64,498,7.948301819,6.628319606,1.568788455,1.378412791,1.221566535,0.902128381,1.009506445,1.064119828,0.916587597,0.006084635,7.59E-10,2.33E-05,9.29E-09,0.003629697,0.0011998,0.00279125,3.56E-05,0.147609387,0.495173252,1.01E-05,1.22E-06,7.53E-09,9.80E-09,0.023914613,0.001701961,6.30E-08,0.157004126,3.36E-06,0.000881461,0.000803094,6.47E-10,1,1.07E-13,0.729964577,0.000144296,8.98595412,3.05E-07,0.000107632,0.003113343,7.59E-06,0.00201353,0.000579372,5.85E-07,8.144872271,1.030074434,0.451519455,1.11E-08,0.926279436,1,0.085662824,0,26.08105702,2.26E-06,0.12,2.91E-12,6119.759213,0.632136771,0.008664938,30,1650602778,0,14299.97432,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,13.4817359,7.279919219
207,2410,207,74,400,10.19595191,8.050311184,1.146613154,0.955964995,0.805579274,0.519908442,0.498309938,0.694524753,1.062048294,0.005266297,5.43E-10,2.64E-05,8.62E-09,0.003428144,0.001058208,0.0038659,4.57E-05,0.148228091,0.507884175,1.01E-05,1.10E-06,6.69E-09,1.36E-08,0.020747,0.001564577,4.04E-08,0.192213532,5.24E-06,0.000863341,0.000842698,7.14E-10,1,8.99E-14,0.65771454,0.000128729,8.358062734,3.35E-07,8.42E-05,0.002639124,8.41E-06,0.001547673,0.000692008,7.27E-07,8.144872271,1.030074434,0.451519455,1.11E-08,0.964344501,1,0.080067967,0,24.22168077,2.39E-06,0.12,2.91E-12,6119.759213,0.640771325,0.010606337,30,1650602778,0,12221.06709,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.057099581,9.60499178
208,2443,208,68,406,10.70254444,8.126572161,0.897756094,0.750735913,0.639699045,0.444121561,0.476334141,1.056633364,1.122501255,0.004099181,6.70E-10,2.35E-05,8.70E-09,0.002673724,0.001163419,0.003437583,3.79E-05,0.152471235,0.493352655,1.06E-05,9.69E-07,6.07E-09,1.38E-08,0.017107445,0.001652763,5.73E-08,0.157983972,4.71E-06,0.000977799,0.0010148,4.89E-10,1,8.38E-14,1.035075066,0.000178331,8.661223523,4.15E-07,0.000118566,0.002945365,6.88E-06,0.002068264,0.000501326,6.24E-07,8.170107786,1.105364063,0.454324194,1.08E-08,0.884532169,1,0.09529178,0,25.62526765,2.30E-06,0.12,2.94E-12,6549.978531,0.652426777,0.01279719,30,1650602779,0,12076.52633,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.916993626,6.937832817
209,2450,209,58,554,7.748692382,6.415282925,1.61240344,1.453222113,1.326276721,1.091731696,1.878907937,0.774341261,1.044635068,0.004386312,5.48E-10,2.21E-05,7.20E-09,0.003390235,0.001257878,0.003124601,3.60E-05,0.151132405,0.496169021,1.06E-05,1.05E-06,8.69E-09,1.44E-08,0.018621178,0.001329302,6.23E-08,0.141523088,4.97E-06,0.00060222,0.001151296,5.55E-10,1,1.01E-13,0.951220427,0.000113082,7.585777453,2.84E-07,8.66E-05,0.003024366,8.56E-06,0.001726041,0.000717639,5.96E-07,7.655041116,1.031878348,0.558968606,1.08E-08,0.853644929,1,0.091283805,0,23.8933425,2.27E-06,0.12,2.89E-12,6555.233271,0.644739217,0.009428813,30,1650602779,0,9184.637691,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,13.22546053,9.800906029
210,2460,210,76,436,11.26674797,8.613030923,1.148653587,0.981802834,0.852453936,0.611252104,0.550695179,0.890248738,0.905762747,0.00558895,6.75E-10,2.30E-05,9.02E-09,0.003324644,0.001335674,0.002892115,4.07E-05,0.151858785,0.504976739,1.07E-05,1.14E-06,9.10E-09,1.35E-08,0.024001154,0.001765083,4.10E-08,0.134314335,5.21E-06,0.000655834,0.00080095,5.42E-10,1,9.79E-14,0.955903367,0.000113234,10.09954664,3.06E-07,7.98E-05,0.003045229,7.74E-06,0.002207275,0.000609632,5.34E-07,6.901533955,1.165251022,0.590685795,1.10E-08,0.840864171,1,0.087874974,0,25.09545834,2.24E-06,0.12,2.91E-12,6083.823279,0.638616234,0.012870831,30,1650602779,0,8804.288772,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.72217101,11.4130525
211,2463,211,76,474,8.902384323,7.338871259,2.108270152,2.002016023,1.94095357,1.984598309,5.264632252,0.835597433,1.087355955,0.003868865,5.63E-10,2.33E-05,8.48E-09,0.00376291,0.001139786,0.003580985,5.32E-05,0.152787067,0.503938315,1.08E-05,8.54E-07,6.48E-09,1.29E-08,0.024454232,0.001699236,3.92E-08,0.177691316,4.62E-06,0.000611135,0.000982557,7.49E-10,1,8.94E-14,0.693235063,0.000170732,7.648767965,4.32E-07,0.000112231,0.003392422,5.96E-06,0.001764955,0.000497696,6.72E-07,7.976538301,1.163952925,0.641696677,1.09E-08,0.985734919,1,0.091309306,0,24.71830632,2.50E-06,0.12,2.88E-12,6179.996627,0.63168182,0.009828436,30,1650602780,0,13225.3973,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,11.6040754,8.132240941
212,2477,212,82,502,9.237271852,7.686725637,1.707501281,1.478371251,1.28828133,0.892697288,0.943528143,0.965339384,1.189281816,0.005659938,7.41E-10,2.60E-05,9.24E-09,0.003116795,0.001083238,0.003447474,4.35E-05,0.150638868,0.495558468,8.82E-06,1.22E-06,6.96E-09,1.54E-08,0.020194578,0.001128136,5.82E-08,0.173376495,4.97E-06,0.000671297,0.000924739,6.54E-10,1,7.80E-14,0.739297918,0.000141273,8.870643965,3.44E-07,9.69E-05,0.003165338,9.04E-06,0.001751371,0.000770387,6.43E-07,7.976538301,1.163952925,0.641696677,1.09E-08,0.864359322,1,0.088191497,0,24.70791665,2.50E-06,0.12,2.94E-12,6179.996627,0.639049683,0.008466774,30,1650602780,0,5969.658942,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.02983975,8.889837117
213,2488,213,64,436,9.789620107,7.57448409,0.987694073,0.828283272,0.703780675,0.467918959,0.268878701,1.102968576,0.830584807,0.005533832,7.50E-10,2.21E-05,8.41E-09,0.003142177,0.00110085,0.003197939,3.95E-05,0.152605455,0.494977601,1.05E-05,1.26E-06,8.86E-09,1.11E-08,0.021439062,0.00136916,4.29E-08,0.190657913,5.09E-06,0.000837741,0.001104221,5.48E-10,1,7.52E-14,0.747707299,0.000155704,8.584837949,4.16E-07,9.45E-05,0.002676123,9.27E-06,0.001977194,0.000695459,4.92E-07,8.193798263,1.161991397,0.511170331,1.09E-08,0.891645956,1,0.088238194,0,22.73671323,2.26E-06,0.12,2.96E-12,6486.261526,0.64033484,0.012048403,30,1650602780,0,8885.771578,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.563866786,9.547991623
