"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1621",1812,1621,260,362,46.4972368339555,38.8242221186161,5.62950454142334,4.88478658153047,4.45051497131895,3.6864282456414,4.3821543046858
"1622",1727,1622,236,344,47.5543583699506,38.8883917662778,4.76554388475575,3.9470203790129,3.42385393607908,2.59969596655573,3.69535479723017
"1623",1120,1623,10000,236,80.5355829233864,79.1357286870606,24.3218386840669,22.2448329450221,22.3472730348984,25.228994455631,29.6036239840559
"1624",3853,1624,10000,352,68.7966958762735,62.6666551954977,15.2435876290998,13.4876088391601,12.7541661714209,13.3718222392091,31.5266953567744
"1625",1030,1625,10000,242,66.4634876864728,68.9233797615945,16.1234697480618,13.6421155509201,11.8707331828461,8.70427675958464,8.77280924027854
"1626",2963,1626,10000,272,66.5454462289211,63.8838394807077,10.8105015078627,9.06783775092594,8.0424981913697,6.6685686222913,9.11529624365284
"1627",2373,1627,10000,188,55.7204380362204,71.3966668694003,21.9436845999096,18.478014070333,16.3983306597823,12.9926712705899,8.17533589284366
"1628",327,1628,294,266,67.8115085013636,60.3276325839481,7.85767688288811,6.32072358978711,5.21177775715378,3.31340193403897,3.53954540493496
"1629",1157,1629,10000,356,40.6276632906761,34.6590406600694,8.42874394969575,7.68901452547549,7.49301437203367,7.86805504699574,21.7225588539172
"1630",2727,1630,10000,286,59.445264312929,53.3121587805757,8.73054449855061,7.40746949058989,6.63858648485397,5.6905984380521,8.415047151209
"1631",3194,1631,10000,514,25.6041253986615,23.1782833815171,9.26539646946229,9.05969348914431,9.39041981450792,10.5020500357159,17.833030820285
"1632",3030,1632,362,388,50.3526114772185,44.2023487125586,8.14797830495264,6.93740157572558,6.22426428656341,5.00846379050508,5.73921343620563
"1633",1296,1633,10000,422,39.1798427478434,33.7817252195921,8.08231158846076,7.28255385167268,6.92632916425277,6.60589981811625,11.6252548695153
"1634",1325,1634,10000,446,36.8904937730609,32.2316109910036,8.13609670030673,7.37547187381178,7.0954955287196,6.72740849234118,9.19734168023212
"1635",2054,1635,10000,384,42.8643585285043,36.6187663549414,9.8269347822852,9.15312032813375,8.9383542941018,8.63049962842578,10.5628709449434
"1636",992,1636,10000,434,30.327338585071,25.7117625086157,6.03831945944411,5.39239763436845,5.12098290469268,5.30040855280565,21.9681965947699
"1637",1878,1637,10000,420,34.1288611101078,29.9652885384064,9.79051388161083,9.19104117959073,9.23443481453139,10.1964551173096,25.5146000712595
"1638",207,1638,10000,384,46.6990259153261,39.8805562607977,9.10682038700177,7.95897920217395,7.18602632073022,5.84492447594553,10.2019601007302
"1639",2270,1639,10000,290,76.3256192177341,69.9057219593665,14.7160733675652,12.6355599706605,11.2591083505301,8.65893120623729,5.23617152300559
"1640",1465,1640,358,230,77.9775268171604,70.7168622126947,11.0542369861546,9.07084471847172,7.58370050756487,4.91669844846168,10.2116497661305
"1641",724,1641,10000,368,55.2492043532613,48.1829146888233,9.88765693490605,8.60714096579331,7.90289015383127,7.10221381069261,13.9858658012812
"1642",3308,1642,10000,286,50.8566527133625,50.1174648116713,13.6287409695994,12.2148549368323,11.4021202399207,9.5713199400803,7.17825645873988
"1643",1564,1643,180,394,24.3908541775307,19.680650567062,3.2674961217266,2.82859219217019,2.53855094097406,2.07686749980162,2.04114300909029
"1644",1296,1644,10000,422,38.628071214191,33.2281405372425,7.97722226378976,7.18148431510758,6.82489946950352,6.52077244302641,11.9403080294843
"1645",3267,1645,366,298,57.476939048776,50.4330864671802,8.61162871163641,7.34544484572278,6.52965701087055,5.07743547142619,4.53826658381261
"1646",2029,1646,418,334,56.2047070627963,47.7010446394517,9.86366219809225,8.58113987925924,7.70811975981489,5.90050042517166,3.56796023694533
"1647",2794,1647,218,372,29.9899445130662,24.3094212081968,4.29344683523156,3.75430315980451,3.45227624609609,3.11383201085666,5.45892171991539
"1648",3910,1648,10000,202,25.8742847792226,36.0154633453648,21.0926729947479,18.5928481139601,17.1197495790837,14.5627915567715,13.1693728185056
