"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"32",1387,32,34,480,7.03681122740883,5.45163217514198,0.981686349162295,0.904517788652316,0.890305708292261,1.00040644532761,7.59975254846543
"33",1402,33,32,454,6.84814090365763,5.39359945270485,0.815961275911704,0.690836764298692,0.59355715813677,0.400464763299227,0.172899226007044
"34",1431,34,20,394,6.24805240543456,4.76453630621633,0.609757756965429,0.516264582763046,0.443727638508052,0.304190550860733,0.129393962154165
"35",1463,35,32,450,6.83355811644415,5.35894995050584,0.76166885657163,0.640355404891983,0.546551753203839,0.362558888160095,0.171269783564731
"36",1494,36,14,474,5.70380791748099,4.51354214757849,0.895168653127491,0.803488881776229,0.752066945321336,0.735613323729709,5.04503263299146
"37",20,37,54,472,7.88078391008544,6.4037251920515,1.09947284387954,0.924060231296569,0.789565837628588,0.553132492289171,5.54328530692369
"38",30,38,46,366,8.13030168536726,6.26727964347403,0.740124372201756,0.614576123149276,0.522963062362835,0.356015992805928,0.264801688672706
"39",73,39,54,406,9.17070650553697,6.9237269274517,0.793610355164871,0.663953550780848,0.565360425761566,0.37852327757445,0.222582339232683
"40",116,40,60,396,9.53177422484738,7.31671883521003,1.09485191430207,0.96836763998343,0.892250642914861,0.796648771011963,1.90468237944819
"41",125,41,52,462,8.2563194210438,6.50552144870049,1.13670707069074,1.00678994157694,0.921213891921982,0.734449814739317,0.44320439533776
"42",130,42,60,454,9.44941319983982,7.26804763699441,0.797500448345602,0.646275087839857,0.532189531908304,0.32385840853557,0.21795240441981
"43",141,43,58,444,8.86754514982529,6.96626261217873,0.986785615921631,0.824414939552262,0.696015000007316,0.445014164762735,0.154249991912872
"44",172,44,58,398,9.91388037612267,7.43831428914316,0.704262138540775,0.572484635692388,0.475818328071877,0.304873291511938,0.246211974430114
"45",181,45,48,510,7.32724442169331,6.00674033232383,1.34033273090175,1.20693435806663,1.1469592476629,1.26298604817182,19.8570634561069
"46",191,46,48,586,6.97878812089564,5.88610281232604,1.48020702838546,1.31847766274916,1.22501778329571,1.11365122346321,4.15736737142539
"47",245,47,54,512,7.88736314828919,6.41285311458246,1.22819381882805,1.06204810815734,0.943509937818587,0.754186570398182,3.01787746676014
"48",252,48,34,464,7.10118474139984,5.51496495446472,0.731693544786885,0.615980136104137,0.534456880636126,0.39849393931292,0.716715105723038
"49",261,49,42,444,7.9256906477662,6.01923301354139,0.735092431041479,0.618993007422358,0.530287355208963,0.360690416838631,0.16719801806435
"50",296,50,38,422,7.76861496311146,5.8811010115522,0.601611945304811,0.493309832794741,0.41154969393909,0.260849307492048,0.0931489028151035
"51",316,51,52,486,7.46481555154915,6.17232027627251,1.28978610197212,1.11528136795677,0.978707516605064,0.708705696357667,1.03473676441973
"52",326,52,66,392,9.69596761078694,7.58234390192919,0.986221519522339,0.81507046957089,0.68117872035487,0.424623851886898,0.14982726193738
"53",369,53,56,410,9.67911461554906,7.2330603055937,0.696758667933598,0.575244806239814,0.488774126700282,0.334181295064539,0.261189993201688
"54",374,54,54,556,7.42146460238418,6.2016774954721,1.40881252473544,1.22707197383681,1.09142816434494,0.85076085753496,1.50618102378325
"55",421,55,56,404,9.65757279228583,7.26498753291938,0.781309333386153,0.651476743297815,0.559461966999218,0.403030000714838,0.874918931214899
"56",447,56,46,422,8.20180508680655,6.27689174025798,0.727145145946667,0.605789985013917,0.515688290166989,0.346948380258948,0.199443049647808
"57",486,57,56,464,8.42774788182156,6.67797840472153,1.11760011735511,0.962658934091851,0.842522858454659,0.603968954680249,0.411810995821342
"58",499,58,60,488,8.28300192898887,6.71499533064052,1.16984511213833,0.985261602807268,0.835283965901196,0.529146591979459,0.198948307480276
"59",510,59,40,474,7.45158165748022,5.8121380813313,1.01838902930936,0.90740102866441,0.834996179192409,0.721636411950365,2.69670020530391
"60",511,60,54,492,9.03869979618993,6.88239232800548,0.749192707530811,0.624019320599258,0.540205185245961,0.417526759419829,1.96144016713353
"61",523,61,46,510,7.44796760993808,6.02446201228887,1.0546400726379,0.898794014060602,0.778389980701715,0.544870062306449,0.561875378505886
"62",550,62,56,388,9.33754698021463,7.08528129482539,0.707188883893967,0.568443024595171,0.46320432569848,0.271218873355567,0.174674633582458
"63",588,63,58,438,9.35672159885751,7.17302007782784,0.860978261821598,0.715967658250496,0.605472439077497,0.398577336960778,0.253943943228364
"64",603,64,44,454,8.08939731416738,6.21597395585458,0.844234155348897,0.733860872457623,0.669081622600317,0.642145126985818,9.3772723978546
"65",607,65,50,468,7.91593262201448,6.28888868795547,1.09258298458342,0.966863291726396,0.893384805145606,0.816243638655394,4.02685394365682
"66",614,66,50,388,8.4218367789139,6.50777938180801,0.877863090161845,0.738922104277536,0.629916322667643,0.418402977346823,0.351648457046732
"67",619,67,46,390,8.6483034568038,6.46103813371329,0.634192890360579,0.522327230227992,0.441652391693801,0.294082462268665,0.220398424951404
"68",624,68,54,450,9.13148365802047,6.91466016862044,0.816228716142297,0.695269121534273,0.615081966005966,0.507547688355133,1.6637205821466
"69",633,69,52,414,9.15605460559836,6.9022206758745,0.677753359860256,0.549494339712441,0.453849848163724,0.282684109015807,0.335046401022106
"70",679,70,40,420,7.65815941767083,5.86971292236775,0.74093983019866,0.618904404598594,0.52428729320237,0.340092978887334,0.105275046961412
"71",699,71,46,462,8.34387021924749,6.3134227368912,0.741699657477334,0.628154770761624,0.546852202767849,0.407090907600552,0.638227297645882
"72",730,72,48,494,7.40539690447214,6.03097839901526,1.05158465886126,0.882239484459475,0.746568131545901,0.475378545681924,0.783348004092947
"73",734,73,48,410,8.83529087196337,6.59691122735926,0.587015273137107,0.472984782123178,0.388968707025602,0.237284636356339,0.0948676420837641
"74",768,74,60,448,9.84412801691403,7.51894419573085,0.887570847825289,0.74941932179448,0.656987309744045,0.533665136698648,2.33107843243174
"75",811,75,40,396,7.62501253005688,5.89999693965001,0.676597125842243,0.548594365357667,0.449737882533208,0.261456669081703,0.0586087173745781
"76",824,76,52,488,7.75105075701968,6.29048433469562,1.20285585979663,1.04013534624305,0.91688158857277,0.672334080949798,0.497961456827059
"77",839,77,48,488,7.66966655805823,6.17569328937487,1.22014364441945,1.10938980214061,1.06898311560483,1.07233033494556,2.69971543717201
"78",860,78,28,484,6.5036804045604,5.13154486459769,1.00765752063273,0.926600077460557,0.932131364465803,1.18928442416388,10.9154235860139
"79",861,79,40,442,7.83304554578105,5.96782714894672,0.761091475494042,0.644932788527414,0.559343932991669,0.395818195555836,0.361357972877234
"80",879,80,58,436,9.62338780107193,7.33246053671934,0.791097479390845,0.652017243608832,0.550379659522444,0.367318091882527,0.366593208163917
"81",886,81,46,544,7.06462676898411,5.88959229839641,1.4426394134652,1.29118759589355,1.19771515334287,1.07477331383641,5.81942650919075
"82",903,82,38,444,7.43354698229653,5.7618323227724,0.811754540913165,0.69425295547238,0.617077981265068,0.494830369320258,1.02380866596086
"83",916,83,52,468,8.2873369797851,6.54058229111351,0.921816430656523,0.783007389845446,0.687772052854881,0.549515707899943,1.1855796129438
"84",2,84,76,414,11.6744467358619,8.91075927147095,0.945349864683732,0.77003003345862,0.641371032826185,0.434574682385832,4.92857434054823
"85",78,85,68,486,8.56263448943023,7.04901320950539,1.37288041999657,1.16666013802439,0.998370740503192,0.650373821279615,0.277634340914458
"86",92,86,56,438,9.51379140825896,7.19198182999824,0.904271288276732,0.791030977912396,0.738183264398754,0.803364429712504,12.300493700253
"87",97,87,64,404,10.6297590743812,8.04667569981214,0.752468188568443,0.610178330860958,0.504347244909584,0.31403696927239,0.147050345710739
"88",169,88,76,478,9.21744787923106,7.55027608281289,1.39341996023515,1.17359987585449,0.993252143999651,0.620237244753286,0.332363939279661
"89",225,89,70,464,8.88652566888085,7.27813534138842,1.37935512283412,1.18585014479986,1.04752817601839,0.806175163680643,1.77402929823595
"90",226,90,80,440,11.6676791938432,9.03042106725284,1.20934587656794,1.04506856571075,0.940916139871225,0.76447538188374,0.713655661525577
"91",246,91,70,470,9.84171827105551,7.78858530189797,1.20976362377289,1.04294598358314,0.939774975832835,0.797633242073461,3.56758917586271
"92",270,92,76,472,9.98071401888017,8.00803258561847,1.35765163198334,1.17000196691014,1.04593348292126,0.877788542304993,5.17034730569595
"93",297,93,64,494,8.5569567254028,6.95130982074302,1.30233007494728,1.1240319267078,0.997585730449751,0.800918345240459,2.58755153727324
"94",337,94,86,460,10.4811889795145,8.49135004312325,1.45055825922863,1.2246841185085,1.04837838391055,0.695198242147252,0.339185179640055
"95",342,95,60,458,8.49381175283113,6.82357455604246,1.14477447137541,0.975119280793503,0.853282385431856,0.638314820550174,1.88226020354757
"96",352,96,64,444,9.08231170984688,7.22661434305216,1.19321413903162,1.02385226389427,0.905796542106673,0.718287547542557,2.19450805874602
"97",361,97,78,418,11.5482959746866,8.90589049980162,1.0652774288249,0.880858280777872,0.74375543663387,0.504908342320099,1.34121535605434
"98",385,98,82,372,12.5803052922509,9.57370408563089,0.981758011688098,0.798789479220957,0.664088598568007,0.422056038348287,0.381026080086336
"99",398,99,70,452,10.9057606029093,8.30663267200746,1.14877079217729,1.01882342513655,0.966426787856236,0.993755352542222,5.36055664806162
"100",432,100,74,524,8.88891611168067,7.3365871571973,1.43689002561009,1.227172308254,1.07137172740018,0.783586521115899,1.94499149839434
"101",452,101,74,420,11.6210282654655,8.78992661716978,0.933643094798967,0.775870680304974,0.658868725435033,0.448789754268736,0.382619116604522
"102",472,102,62,406,9.97649567223051,7.64021641147451,0.932196807980895,0.793113912192181,0.693368848697349,0.521091991101459,0.651951211878926
"103",487,103,80,444,9.5287099996812,7.83396499437703,1.44917747542222,1.21796085062897,1.02899544240721,0.638942169974953,0.203553167825922
"104",495,104,70,398,11.904618422087,8.80504783169541,0.781793095331237,0.641568900638744,0.539332179584131,0.353475055576801,0.163855336347535
"105",509,105,60,446,8.7274948561009,6.9791610656366,1.01633319601333,0.843723497576892,0.710563668482319,0.450626288039282,0.197917341508716
"106",565,106,66,410,9.37906652684495,7.42988857562472,1.04496777473421,0.861053553020418,0.715119623338252,0.430924889069363,0.247852711627945
"107",581,107,64,472,8.62380603416841,7.01779309688327,1.34913094886395,1.17551109841803,1.05803516343102,0.844188792188793,1.34221406208813
"108",615,108,62,454,9.44015841132754,7.3395412262322,0.925560984414682,0.776730492419437,0.678872969192907,0.543871251353219,2.21603077129033
"109",705,109,66,388,11.1385748173445,8.30403443403104,0.75657084521912,0.610457216188759,0.500989110481158,0.30379968886967,0.237593463445917
"110",716,110,76,430,10.9640570324681,8.62641813901713,1.01487623171616,0.847356537905157,0.732604907490671,0.532961813176095,0.521890558025047
"111",742,111,76,436,12.5470423767196,9.36319974780361,0.822958946825892,0.667816625772387,0.560467010901332,0.380492210330039,0.505034511367157
"112",761,112,56,472,8.50659904409209,6.72218932289967,1.35198838912924,1.25179991686302,1.26021109989087,1.52798097903149,10.2382757354379
"113",762,113,68,438,9.92049671814553,7.7438468557878,0.983876007086262,0.807820799617782,0.675090465592965,0.440001643499628,2.09567190067071
"114",775,114,58,482,8.95370816932262,7.00490740704663,1.06913167086603,0.922584974217012,0.822506695854113,0.669663493387416,3.35834242248535
"115",776,115,70,454,9.87687017328486,7.76706460011119,1.15386551783237,0.992160358991384,0.90439671587424,0.82621441593349,4.21799357114775
"116",793,116,60,458,9.65794693030407,7.40670556798588,0.908318811957508,0.781515074837968,0.717166712551206,0.688556700476423,4.47434143178037
"117",803,117,64,434,8.42145496669313,6.89347640620311,1.2117805959277,1.0144665034734,0.857069018868402,0.536115029702768,0.17987736833176
"118",807,118,74,442,11.1483393102351,8.57210646880765,1.14792897215083,1.00184401394108,0.928303123062521,0.954468269008487,12.4013209700271
"119",820,119,76,474,9.11018847535823,7.52093262879105,1.43014885695216,1.20114785201453,1.01180283255365,0.616075637674406,0.168573150478378
"120",847,120,78,448,9.89277933071387,8.06517799145612,1.23292102086613,1.02212143955137,0.857543851351112,0.534093894134522,0.216194622049421
"121",859,121,62,508,8.71763725853284,6.99150466484837,1.16983409215136,1.01312443496029,0.919248364755511,0.830988842600852,6.05865713378641
"122",880,122,74,458,10.1912659063894,8.03756631977396,1.14304073222052,0.955479460714936,0.813920649955496,0.555118708194003,1.26769673869751
"123",881,123,60,508,9.03334074347788,7.10310975210361,1.02843994788122,0.87699282872659,0.775701037640274,0.618370421688154,1.43923613927008
"124",970,124,44,466,7.67912509903155,6.05979149236918,1.1417732068771,1.04596009412923,1.02360914168321,1.13044051300751,6.58062700508223
"125",989,125,64,386,11.0575651911426,8.14784016891788,0.732607972815916,0.597790849395558,0.495944588552088,0.310527980264887,0.0966506011106521
"126",1000,126,78,410,13.1199020357666,9.72660158701669,0.89364980985117,0.732237019019634,0.613796481078401,0.412733096124008,2.05953480323137
"127",1050,127,68,490,9.61715555010657,7.61492339978068,1.10755354170984,0.9346155535364,0.813585066329256,0.613087090912283,1.41131794090207
"128",1077,128,64,414,10.1302203802909,7.73672263910016,0.959142056007937,0.810629116549239,0.706195363021821,0.526914728789493,0.740435689136744
"129",1108,129,82,438,10.0252335650737,8.14618427782044,1.42253069645229,1.19803464271569,1.01667803126238,0.647885961872503,0.221832388949275
"130",1115,130,74,394,12.06236298291,9.01797276704583,0.966917111303836,0.807313180855423,0.685359690043032,0.455495931082696,0.16378656475842
"131",1156,131,76,404,10.5695442143655,8.32418838127825,1.16905597039931,0.978392262166381,0.837307344152197,0.591810023140281,2.57445671257299
"132",1158,132,70,434,10.6365268848573,8.16450752233075,0.92079100395599,0.753351932048678,0.625210790149331,0.384212502190307,0.125691257242113
"133",1191,133,58,402,10.0900798716666,7.54639090066452,0.693280139999569,0.56406671078071,0.471585805142283,0.310924985964984,0.316837698375314
"134",1201,134,48,514,7.3684264799974,6.06175884571703,1.57001793500961,1.49154595054416,1.55530911025964,2.09799206064327,13.5287080563692
"135",1233,135,72,380,11.4307383767137,8.60568881098752,0.818089314730674,0.654367510685131,0.529101247093305,0.298636500765532,0.0599548675474525
"136",1239,136,74,446,9.7603325886498,7.82240965509175,1.18697739208506,0.989245644341141,0.834283525026962,0.531446684264317,0.243915633093774
"137",1241,137,74,442,11.9936305357083,9.00790746581869,0.911598164585888,0.761421212167487,0.667669265207797,0.541338279444471,2.14916336639455
"138",1252,138,78,444,9.65063653190821,7.83358962798846,1.44588406723177,1.23319574921471,1.05934027885248,0.70033463557452,0.209170862208575
"139",1254,139,74,434,10.6076524868525,8.24003629060438,1.16114909809051,0.990216353683367,0.868018246303886,0.647295685094059,0.812269448977783
"140",1273,140,78,468,9.9180530012145,8.01411914554669,1.29698380834055,1.09673301139426,0.944103452049077,0.643917199557722,0.419561426134855
"141",1297,141,70,476,9.03374696290103,7.35361147406368,1.33504480062579,1.13044013104871,0.963560328386366,0.620780287803069,0.203327883951813
"142",1312,142,68,498,8.89003428683035,7.21024560695328,1.37166284879634,1.18365467088373,1.03783079550675,0.748314497473598,0.900360865590483
"143",1411,143,68,376,10.0897968189915,7.83521495508881,0.936934917548582,0.761242127498344,0.623815747588322,0.360768817061365,0.0744508947917521
"144",1445,144,66,370,10.7785574379533,8.09019589136003,0.835132271997288,0.688167947103932,0.575951510532528,0.367108604037151,0.202003728613511
"145",1482,145,76,410,11.9210093919975,9.0122677601729,0.836673356319621,0.666810226380006,0.539167340519145,0.309497963723317,0.101447173252299
"146",1487,146,52,528,7.36235347050478,6.12969237541781,1.55053085922502,1.43285129228288,1.42946476474914,1.73027576451114,8.34637353494008
"147",1530,147,74,520,8.90681884571098,7.36626564474595,1.46669336268951,1.2491635165491,1.07704097007348,0.724945657411069,0.540848463253349
"148",1538,148,62,488,8.98048565121484,7.12229280611806,1.11912213436471,0.958632666859418,0.849850236721337,0.694220216968164,3.09230493574685
"149",1540,149,80,382,11.2113621474478,8.71780489223979,1.17240170375188,0.981946728941456,0.833232540122509,0.547235615402386,0.269782951817617
"150",1558,150,78,406,11.3848856256719,8.81490051552883,1.03300212826186,0.840496295691356,0.692890106146067,0.416178501279831,0.234312784940541
"151",1562,151,54,456,9.1487602506135,6.94069918427215,0.938107498014301,0.820516376192242,0.754433919408798,0.696682890854865,3.41382328900282
"152",1596,152,56,458,8.41700002362631,6.69068089676647,1.11310509368011,0.97010191690664,0.870553242193312,0.707034732257575,2.1388132022509
"153",1612,153,76,434,10.8644445006456,8.44858205344194,1.34947913750997,1.1972464846424,1.13431811181165,1.22799132179797,11.8059542743279
"154",1625,154,72,388,12.0332502735824,8.93113629581116,0.696490760930151,0.545895223990783,0.434910772066265,0.241475151973933,0.0854665197259933
"155",1626,155,82,416,11.8562693318371,9.1320364826294,1.19944090880221,1.01995438373527,0.896400304425776,0.697744247077122,2.46343860400844
"156",1737,156,70,466,10.3905891995259,8.04233893901859,1.13277483044708,0.968306841652498,0.845381591626331,0.622570855931908,1.62648730107786
"157",1744,157,78,392,12.3992985247788,9.30200827427122,0.935060743910298,0.76757726764521,0.641310982808605,0.409292243874878,0.223111846135795
"158",1756,158,72,458,9.06220443851605,7.43431086700918,1.37200623085687,1.16610417735937,1.00554655786483,0.673281673586741,0.279360655397445
"159",1793,159,74,404,11.0593064128932,8.50833141589782,1.08034743646966,0.903896853632748,0.766950780820891,0.506023488836691,0.228678843697459
"160",1858,160,64,386,10.3131022883721,7.795797893078,0.768938621773973,0.617930497013733,0.503144053220183,0.294033018015057,0.400411866774887
"161",1861,161,68,450,9.4212568544624,7.4824289046413,1.08615197650622,0.899738367580622,0.754758211748317,0.473563046945319,0.336135480332807
"162",1874,162,76,430,10.5202808400941,8.28350475499664,1.15776941441178,0.966242500409454,0.820599467053354,0.552936071643352,1.24576837013565
"163",1882,163,60,408,9.60810440690793,7.33867397720298,0.997083471678138,0.86683741433242,0.772584326954603,0.587427849542022,0.389465945662841
"164",1895,164,64,512,8.35095026406108,6.8429945179415,1.39431032317539,1.21604321431744,1.09593544825919,0.981273502208963,9.08054869435452
"165",1920,165,82,380,10.64086248697,8.4662974314902,1.27403976810597,1.05825958774157,0.884449157061189,0.536278794390261,0.107433541755587
"166",1927,166,66,410,10.9740271668422,8.21479157686822,0.8014060758598,0.660865328566119,0.561932364916563,0.388837782611281,0.406094664071456
"167",1928,167,64,430,9.70151588730606,7.49848764853202,0.959348840106919,0.801167818913743,0.682990982819706,0.465436753351524,0.688594015001625
"168",1963,168,70,420,10.6135870129935,8.15718662958682,1.04695767556787,0.887755897760063,0.777979086528361,0.622442375866011,6.10308691808319
"169",1985,169,64,400,10.238484237544,7.78411416035378,0.847599900305986,0.707263191223696,0.607700387262583,0.417945605019644,0.222390474270284
"170",1994,170,70,406,10.2239408574072,7.97541119237116,0.935605849370554,0.7649177023004,0.634900753850535,0.397687022375822,0.378281246381193
"171",2024,171,64,462,10.3206561867412,7.83466449065946,0.982026932600468,0.869177700289905,0.828100967970952,0.933712783306658,10.9456558873572
"172",2027,172,68,384,9.49294432476051,7.74503781719437,0.895083767557055,0.724917498237789,0.597079555114403,0.359907043631554,0.147557070249081
"173",2035,173,84,424,11.2275958158089,8.87039460263733,1.18788692110762,0.974138751492336,0.808337333033636,0.493527239334136,0.287726722810119
"174",2053,174,62,420,9.67911995377006,7.46114948300253,0.938181313605964,0.788282535240561,0.680206227343604,0.476337619420037,0.30579947817412
"175",2057,175,72,516,9.10743346977411,7.45521367595683,1.53370875072734,1.35757407242709,1.25665002535492,1.13850077207814,3.34947355012749
"176",2068,176,80,478,10.0824354340052,8.13395487056677,1.39034253620726,1.17743104187696,1.00887033104877,0.675212919463053,0.692647943566278
"177",2078,177,74,398,11.6858065135529,8.82114168237959,0.892614727651358,0.729967159747645,0.611407151856303,0.394872770098805,0.256024297586888
"178",2082,178,74,408,11.5765547058335,8.7527063413143,0.923055457687348,0.760777843547434,0.637720609101146,0.412013385386899,0.217034521106243
"179",2101,179,84,394,10.9145958877743,8.68788604530545,1.36843236998217,1.15197906204107,0.978267499016002,0.629740392969936,0.186349442618832
"180",2145,180,72,484,10.117122468405,7.9832043194492,1.23405605917202,1.07879697866392,0.995207184999749,0.970195274042755,6.4011412517187
"181",2158,181,76,386,12.3908817006515,9.27955645668809,0.86359492185764,0.710397071242914,0.604177016013503,0.445557435065493,1.50621835341635
"182",2175,182,64,366,11.4015292989115,8.36103109013109,0.653240020211294,0.521005204428166,0.422893170015275,0.25029042756772,0.0763750632452816
"183",2192,183,76,402,11.7138877557424,8.85054808628771,1.17818710462859,1.02937975121148,0.944268060081497,0.904170822954252,10.7346828834009
"184",2193,184,62,432,9.0740869030942,7.15504560015985,0.94364349197714,0.770554261705995,0.634466744771004,0.370607393407822,0.0801853140095472
"185",2197,185,66,500,8.9151430855241,7.21806164319366,1.36141149372114,1.19435411788468,1.11412330349126,1.22994092127672,15.9158372535961
"186",2211,186,66,446,8.39204678608944,6.93628853901976,1.39553874145395,1.19603135799371,1.03719186203198,0.718058314896166,0.951552854923591
"187",2214,187,66,484,9.12052191641806,7.27055821213707,1.13277766749945,0.9521008926384,0.814077891930521,0.566076261382788,1.74809236133462
"188",2216,188,66,378,9.873113906912,7.66477485515815,0.94220219681412,0.777998761082619,0.650647520303816,0.406016195730105,0.127726956742108
"189",2222,189,72,498,9.11684636192159,7.44201969491304,1.32941664378127,1.12163936236431,0.957841169985592,0.632975311304838,0.750737593202606
"190",2237,190,56,514,7.951136389883,6.50302776696628,1.31420065427896,1.15117085600136,1.0433843815694,0.88353451505965,1.92780282757659
"191",2238,191,56,546,7.9565420105096,6.48720946054402,1.29753352060197,1.14175203658073,1.04224432078682,0.872518405263662,1.59349440610476
"192",2244,192,68,496,9.59877246413405,7.58546016851357,1.04890780938134,0.869939047457337,0.737948137832075,0.511010183716253,0.995676416659474
"193",2277,193,58,446,8.66072742972571,6.90079463529272,0.890019487303361,0.729381407425374,0.607130108909756,0.375479549529657,0.151516631530747
"194",2284,194,66,440,10.3746265635632,7.88904804818453,0.850011427421913,0.700349550821245,0.592778521785974,0.424514293203235,1.33611165060547
"195",2287,195,66,470,8.52756251250105,7.0040064901371,1.35854976737086,1.16697790588604,1.02563026920755,0.756677261155695,1.22052969203304
"196",2293,196,72,440,10.1651548603143,7.9731081227372,1.15452441425407,0.975335281218693,0.84025816356793,0.589676822390422,0.709036476501733
"197",2325,197,72,488,9.40720669271657,7.56386287592523,1.21636020178393,1.01864539054635,0.862889135498092,0.556734166252211,0.288640267875046
"198",2331,198,90,430,10.8029006879587,8.7515476184482,1.41171797163036,1.16870554356794,0.97174335130854,0.572696471376464,0.0983558820705116
"199",2358,199,60,484,8.82115698093046,6.96898881564419,1.28131376960741,1.15375137559554,1.09943468266816,1.06762348596616,2.67740019829279
"200",2370,200,64,388,8.55049402008191,6.968283532285,1.20665662745875,1.00787387154254,0.845485942262113,0.512781871523976,0.10328444473131
"201",2376,201,50,536,7.26167402138527,6.05664996824069,1.58262699012439,1.46800996551549,1.44084439335558,1.53849680694701,7.34526256268488
"202",2382,202,64,390,10.6964325808797,8.02648291825311,0.766044478699848,0.618403221038222,0.507306516910225,0.304112499436542,0.112262560480297
"203",2400,203,66,520,9.39527053565876,7.47146288143346,1.29310625707829,1.15119683720148,1.08909189542818,1.09359089005582,3.58051682808849
"204",2401,204,64,410,10.6729164989101,8.00689016548148,0.748077370615512,0.608491709234118,0.507895075066015,0.340354993618906,0.99144379372929
"205",2403,205,72,462,9.38306439246278,7.57172147197674,1.21256824256429,1.0095365397405,0.847302262971043,0.52519886141555,0.23965957238923
