,ipr,ip,Recoveredt,minevent,damageD0,damageD1,damageD10,damageD11,damageD12,damageD15,damageD28,K14,K16,K13,K11,K18,K48,K29,K15,K42,K34,K40,K31,K27,K24,K47,K26,K25,K28,K288,K45,K37,K32,K322,K3222,unnamed,K49,K53,K57,K59,K245,K400,K401,K500,K501,K555,K556,KpC,Kp14,Kp41,K1314,Km,F_intracellular,Kc,Kcell,Knew,CL_percell,F_extracellular,V_percell,V1,Kn1,Krenew,timeout,starttime,Epitheliumwithreplicatedinfluenza,FreeInfluenza,Epitheliumwithinfluenzaparticle,EpitheliumLung,InfectedAPC,IL6,ResistantEpithelium,IFNA1,TcLymphnode,ActivatedAPCLymphnode,A,EpiKilledbyIFN,EpiKilledbyIL6,EpiKilledbyTc,EpiKilledbyVirus,Tnaive,IgG,IgM,CR,CRP,KCon,C_intracellularRDV_total,C_extracellularRDV_total,cell_number,TP,incDay,Day_After_syp
1,115,1,30,358,6.916409511,5.238354726,0.801420231,0.698926897,0.616155199,0.443623154,0.148431909,0.819976315,1.133350726,0.005207956,7.04E-10,2.53E-05,1.02E-08,0.003230605,8.42E-09,0.002535247,4.57E-05,0.14918379,0.496999807,8.80E-06,5.61E-05,5.33E-15,1.08E-08,0.015567955,0.001676774,5.28E-08,0.140953532,4.65E-06,0.000839416,0.001013557,4.61E-10,1,0.000103496,0.683821262,2.45E-05,6.122710807,2.39E-11,0.000101369,0.003526244,8.73E-06,0.001803545,0.000787818,5.31E-07,7.973748531,0.828982666,0.57400259,1.09E-08,0.915619362,1,0.084129347,0,23.26207866,2.43E-06,0.12,2.93E-12,7470.578307,0.637128955,0.013768552,30,1650604173,0,191060.0049,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.679875144,8.239448928
2,49,2,52,458,7.749275881,6.303799322,1.276320137,1.107087019,0.967522491,0.674350681,0.294431057,0.788185587,1.108900387,0.004882736,5.55E-10,2.58E-05,9.86E-09,0.003080679,1.04E-08,0.003768336,3.69E-05,0.148272271,0.494309607,9.73E-06,6.37E-05,4.55E-15,1.18E-08,0.019404531,0.001559853,5.24E-08,0.146225773,4.52E-06,0.000825547,0.000929654,4.53E-10,1,7.55E-05,0.696904092,2.58E-05,6.545525414,3.71E-11,9.81E-05,0.003861483,6.21E-06,0.001381013,0.000657675,6.34E-07,7.860900262,0.818725088,0.632233014,1.10E-08,0.963681028,1,0.079582893,0,22.1691007,2.29E-06,0.12,2.93E-12,6055.965462,0.62986356,0.010289348,30,1650604173,0,56614.97268,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.643237096,11.45475166
3,65,3,56,496,7.457899158,6.217484715,1.703489222,1.529829652,1.382517977,1.056173302,0.587061832,0.951900535,1.194843881,0.005653165,6.01E-10,2.26E-05,9.56E-09,0.003211228,7.45E-09,0.003978252,4.53E-05,0.147008469,0.501879496,8.39E-06,5.68E-05,4.83E-15,1.18E-08,0.019354409,0.001069412,5.87E-08,0.182733048,5.03E-06,0.000698681,0.001131609,6.25E-10,1,6.46E-05,0.78939973,1.83E-05,6.917458932,3.04E-11,0.00012316,0.002607803,7.43E-06,0.002164759,0.000683435,5.43E-07,7.051653034,0.966031097,0.589415599,1.12E-08,0.943010209,1,0.084811661,0,23.07526539,2.33E-06,0.12,2.93E-12,7134.174488,0.641463838,0.011888337,30,1650604173,0,149420.6591,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,11.9559591,8.703247273
4,87,4,44,406,8.039664099,6.140244778,0.911730401,0.787364523,0.68745008,0.48240753,0.157693656,0.877102441,0.855862701,0.00572413,5.92E-10,1.69E-05,9.89E-09,0.003342807,9.06E-09,0.003251392,4.09E-05,0.151058283,0.497103724,8.30E-06,6.87E-05,4.42E-15,1.54E-08,0.023507397,0.00167448,4.91E-08,0.179007494,5.22E-06,0.000774479,0.001167035,4.27E-10,1,9.93E-05,0.645786757,2.66E-05,8.189978428,3.26E-11,7.66E-05,0.003158057,9.33E-06,0.001724184,0.000544228,6.27E-07,6.721874524,0.852313876,0.569226172,1.11E-08,0.967129193,1,0.086972748,0,23.89266309,2.19E-06,0.12,2.93E-12,7479.464316,0.644812315,0.014080505,30,1650604173,0,109357.857,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.425429274,8.509367733
5,88,5,70,566,7.586473441,6.534235073,2.232821663,2.044499435,1.883466332,1.52601945,1.198777481,0.816904568,1.018854971,0.003817181,5.48E-10,2.14E-05,6.79E-09,0.003197284,7.84E-09,0.003975135,3.99E-05,0.149813908,0.493690844,9.37E-06,5.79E-05,4.51E-15,1.05E-08,0.024388296,0.001654656,5.59E-08,0.144388748,4.38E-06,0.000765063,0.000965521,4.83E-10,1,7.59E-05,0.662859852,1.80E-05,9.318951019,3.40E-11,0.000116828,0.002677329,8.22E-06,0.002052732,0.000674462,5.33E-07,6.269630533,0.851138447,0.498396267,1.10E-08,0.995033898,1,0.083490723,0,24.49162623,2.34E-06,0.12,2.93E-12,7309.28819,0.631094899,0.010512362,30,1650604173,0,61552.2397,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.59248564,10.95063901
6,99,6,60,388,8.557681222,6.845025793,1.251066093,1.085212616,0.950466191,0.67263559,0.254640701,0.847310882,0.9511464,0.004228546,6.29E-10,1.74E-05,9.31E-09,0.002630417,7.52E-09,0.003563176,4.73E-05,0.148693563,0.504458265,9.07E-06,8.71E-05,5.94E-15,1.35E-08,0.017376336,0.001227436,5.67E-08,0.137567492,5.02E-06,0.000866876,0.000768428,5.63E-10,1,7.33E-05,0.669202222,2.67E-05,7.723166849,2.61E-11,0.000110429,0.00327509,6.06E-06,0.001721423,0.000735845,7.83E-07,6.55245195,0.880656006,0.426343383,1.11E-08,0.94245526,1,0.084986303,0,24.37401288,2.42E-06,0.12,2.93E-12,7735.346324,0.629923337,0.011666724,30,1650604173,0,176572.7138,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.596764507,8.579210316
7,21,7,76,406,10.22548601,8.039377553,1.583135278,1.401541597,1.251883692,0.931426597,0.386718588,0.88241175,1.078874046,0.006126984,5.37E-10,2.48E-05,9.45E-09,0.002867715,8.87E-09,0.002967152,3.60E-05,0.148209539,0.49569124,1.03E-05,7.13E-05,5.78E-15,1.39E-08,0.018888707,0.001277329,4.49E-08,0.180682382,3.31E-06,0.000892857,0.001020898,4.27E-10,1,0.000102995,0.793340166,2.48E-05,8.60849073,2.89E-11,0.000105036,0.003635682,6.38E-06,0.002036444,0.000668544,4.95E-07,6.826332281,1.02808747,0.507266186,1.10E-08,0.974102972,1,0.083622738,0,24.87631094,2.55E-06,0.12,2.93E-12,7718.542135,0.652242647,0.013531546,30,1650604173,0,135657.3777,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.19038241,6.675491129
8,30,8,76,378,10.39766686,8.212343863,1.238509047,1.047594941,0.895297782,0.593167678,0.204797371,0.942589565,1.056690297,0.006020395,5.04E-10,1.92E-05,9.77E-09,0.002820837,1.06E-08,0.003397663,4.03E-05,0.148668318,0.501473397,8.33E-06,8.16E-05,3.86E-15,1.59E-08,0.024281741,0.001672737,4.26E-08,0.205052878,4.78E-06,0.000852497,0.000830547,3.94E-10,1,6.84E-05,0.635147589,2.54E-05,9.13615632,3.66E-11,0.000119329,0.004084549,9.11E-06,0.002064127,0.000747163,6.55E-07,7.331791918,0.883067595,0.47075828,1.08E-08,0.963089189,1,0.083739895,0,24.99407805,2.55E-06,0.12,2.93E-12,6101.416448,0.646554925,0.012186843,30,1650604173,0,71738.2175,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.736316319,9.010235098
9,63,9,72,450,8.289739464,6.892581051,2.62414796,2.52758317,2.465157591,2.464575747,9.284805354,0.862520946,1.20903499,0.005383767,7.49E-10,2.16E-05,9.78E-09,0.003325411,8.71E-09,0.003310129,5.15E-05,0.150855697,0.494867661,1.16E-05,5.95E-05,5.71E-15,9.81E-09,0.021942054,0.001778414,4.57E-08,0.220971908,3.40E-06,0.000897008,0.000718427,4.31E-10,1,9.76E-05,0.958781357,2.30E-05,7.509524274,3.27E-11,0.000121416,0.003750161,9.06E-06,0.001751279,0.000699203,4.85E-07,5.583683162,0.801688622,0.521950286,1.11E-08,0.870338616,1,0.083678511,0,24.15678573,2.55E-06,0.12,2.93E-12,7362.219743,0.642506395,0.012846737,30,1650604173,0,138801.7402,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.702789807,10.00123327
10,71,10,58,396,9.011417262,6.960274012,1.433251011,1.294409203,1.179795733,0.929818438,0.43943986,0.994533286,1.026678253,0.005913193,7.90E-10,2.07E-05,1.00E-08,0.002393893,8.91E-09,0.00365523,4.29E-05,0.15030429,0.493952431,1.28E-05,8.32E-05,5.74E-15,1.42E-08,0.017426196,0.001146374,5.32E-08,0.140087566,4.73E-06,0.000675471,0.001082707,5.03E-10,1,9.46E-05,0.790916526,2.47E-05,7.055538609,3.02E-11,7.79E-05,0.003077506,9.43E-06,0.00186024,0.000763537,5.14E-07,6.939669823,1.133583093,0.585356036,1.10E-08,0.973123035,1,0.094968843,0,23.55665404,2.40E-06,0.12,2.93E-12,7640.214408,0.64940203,0.014438396,30,1650604173,0,170562.6256,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.764775868,11.70795976
11,73,11,82,468,9.452646568,7.728818173,1.968284786,1.76888166,1.600314187,1.224300143,0.57049541,0.7675451,1.194066561,0.005414025,5.85E-10,2.01E-05,7.50E-09,0.002821361,1.07E-08,0.00376012,5.27E-05,0.150911283,0.496272465,1.17E-05,8.65E-05,5.11E-15,1.36E-08,0.021116482,0.001094214,5.74E-08,0.134297446,5.29E-06,0.000878859,0.000811335,4.85E-10,1,8.43E-05,0.887105773,2.03E-05,9.871072011,3.55E-11,8.86E-05,0.003926927,6.98E-06,0.00211905,0.000768074,5.69E-07,7.434300529,1.112650651,0.577569819,1.09E-08,0.916551575,1,0.092584188,0,22.58976321,2.58E-06,0.12,2.93E-12,7242.532053,0.634388949,0.011941532,30,1650604173,0,73149.74481,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.42794782,7.039623315
12,184,12,62,508,7.649688395,6.408073629,2.107665217,1.9413023,1.797187668,1.459627916,0.724645856,0.699115282,0.809611042,0.00494236,6.74E-10,2.15E-05,6.40E-09,0.002286671,7.27E-09,0.003505884,5.21E-05,0.150897879,0.500546277,1.02E-05,6.73E-05,5.65E-15,1.37E-08,0.01626576,0.001344299,6.17E-08,0.146620664,4.61E-06,0.000826635,0.000872962,4.59E-10,1,8.53E-05,0.724323946,2.10E-05,6.464795804,2.30E-11,0.000120834,0.0032166,7.76E-06,0.001722008,0.000725771,5.75E-07,7.882785697,0.878833006,0.508539302,1.09E-08,0.919110405,1,0.096422101,0,25.17446341,2.47E-06,0.12,2.93E-12,7706.504868,0.649982965,0.011787505,30,1650604173,0,46349.20662,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.58662819,10.55145921
13,208,13,70,490,8.675496869,7.097281392,1.986859264,1.820093465,1.681450058,1.38764616,1.580911112,0.996495438,1.115889232,0.005924193,5.07E-10,2.20E-05,9.01E-09,0.002529644,8.68E-09,0.003627367,4.25E-05,0.147392589,0.505156442,1.16E-05,7.92E-05,4.24E-15,1.23E-08,0.015788,0.001279982,6.15E-08,0.152490824,4.08E-06,0.000829118,0.001003803,5.14E-10,1,7.66E-05,0.951394318,2.15E-05,8.1400767,2.97E-11,8.14E-05,0.003853636,8.04E-06,0.001385864,0.000593825,7.62E-07,7.116744896,0.808333404,0.541659977,1.12E-08,0.889165729,1,0.094271649,0,23.87976659,2.45E-06,0.12,2.93E-12,5309.202072,0.648068963,0.012857967,30,1650604173,0,100853.9874,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.964177989,11.46941932
14,281,14,70,480,8.634456394,7.133939762,1.507283667,1.296146401,1.119988181,0.743588467,0.189591847,0.81056746,1.153692299,0.004873624,6.73E-10,2.39E-05,9.83E-09,0.003300313,8.59E-09,0.003529771,4.15E-05,0.148757539,0.494013703,9.22E-06,6.74E-05,4.90E-15,1.30E-08,0.021173245,0.001634342,5.19E-08,0.137340574,5.46E-06,0.000917259,0.000927056,5.32E-10,1,6.92E-05,0.675980588,1.70E-05,7.680967914,2.97E-11,7.70E-05,0.003704546,6.37E-06,0.001704164,0.000511611,4.72E-07,7.560045729,0.968932272,0.5777599,1.11E-08,0.921917216,1,0.092746194,0,24.60199436,2.52E-06,0.12,2.93E-12,6611.144207,0.628156687,0.009036604,30,1650604173,0,105826.4571,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.02483833,9.97176079
15,501,15,72,390,10.15580154,7.91027034,1.336855361,1.158329973,1.012539658,0.706151591,0.208712949,0.700408898,1.137263587,0.005482312,5.48E-10,2.54E-05,9.76E-09,0.003538769,9.75E-09,0.002650714,4.03E-05,0.151123719,0.501568595,1.19E-05,6.58E-05,3.93E-15,1.35E-08,0.024192762,0.001528985,5.88E-08,0.201135919,4.90E-06,0.000944886,0.000924608,4.71E-10,1,9.12E-05,0.807395261,2.64E-05,7.507887301,3.36E-11,0.000103801,0.00259195,6.79E-06,0.002185257,0.000525585,5.44E-07,5.740861468,1.15162106,0.590137906,1.10E-08,0.938327013,1,0.095064908,0,25.47100772,2.57E-06,0.12,2.93E-12,6285.045296,0.631262734,0.013466634,30,1650604173,0,133335.1079,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.418338303,6.783145816
16,538,16,70,444,9.26425805,7.41654692,1.684594943,1.50509769,1.355315592,1.030167282,0.531005679,0.985135849,0.902741107,0.004619014,6.71E-10,1.97E-05,7.38E-09,0.003015312,1.10E-08,0.003036559,3.83E-05,0.151671894,0.505686197,7.92E-06,5.52E-05,5.60E-15,1.32E-08,0.017128514,0.001238301,4.00E-08,0.154091505,3.86E-06,0.000738022,0.001076956,5.12E-10,1,9.73E-05,0.699434736,2.39E-05,8.951079434,3.65E-11,8.19E-05,0.002837019,7.16E-06,0.00164176,0.000693858,6.08E-07,6.113093777,1.150128171,0.602437304,1.10E-08,0.88425761,1,0.092697502,0,24.58198119,2.28E-06,0.12,2.93E-12,6547.703823,0.633293909,0.014556039,30,1650604174,0,212130.2586,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.65950851,7.859360542
17,554,17,58,560,6.949123617,6.007347611,2.452731062,2.300999264,2.171164511,1.887574613,2.395714452,0.957823704,1.070178389,0.006204333,5.25E-10,1.90E-05,7.90E-09,0.002578964,9.36E-09,0.003784738,4.24E-05,0.152071726,0.491383315,1.30E-05,7.76E-05,5.19E-15,1.30E-08,0.019595235,0.00122254,5.24E-08,0.200572201,4.74E-06,0.000916696,0.001140846,6.21E-10,1,9.16E-05,0.932010782,2.58E-05,8.891058912,3.26E-11,0.000101265,0.003569164,6.91E-06,0.00143657,0.000718224,6.19E-07,6.994738801,0.983954528,0.455309675,1.08E-08,0.943137124,1,0.093039937,0,24.21543164,2.25E-06,0.12,2.93E-12,7057.984507,0.642736256,0.013613843,30,1650604174,0,43281.84916,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,12.59706857,10.69181157
18,627,18,66,462,8.237558911,6.78166742,2.123346439,1.983489169,1.872047251,1.669671805,3.228397949,0.807333685,0.981361238,0.004654335,6.02E-10,2.13E-05,7.70E-09,0.002928642,1.09E-08,0.003928024,3.68E-05,0.147916789,0.499910952,9.46E-06,6.43E-05,3.81E-15,1.22E-08,0.016260129,0.001612096,5.49E-08,0.217747787,5.06E-06,0.000680124,0.001115746,5.46E-10,1,7.22E-05,0.66231421,1.79E-05,7.293960421,2.79E-11,0.000103443,0.0036362,6.65E-06,0.002088294,0.000767384,6.64E-07,7.502478585,1.039066208,0.533177202,1.10E-08,0.882933169,1,0.091735291,0,23.94219655,2.51E-06,0.12,2.93E-12,7051.885137,0.630498488,0.012887147,30,1650604174,0,149283.927,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.569431707,11.65407133
19,634,19,66,422,9.569637885,7.475132748,1.273265611,1.108662211,0.975317288,0.699062175,0.252995171,1.102435462,1.248839453,0.004910732,7.30E-10,2.52E-05,1.03E-08,0.002840829,8.32E-09,0.002943314,4.21E-05,0.148736947,0.502434877,1.27E-05,5.49E-05,4.91E-15,1.24E-08,0.020880452,0.001144037,5.16E-08,0.138992601,3.73E-06,0.000860141,0.001122558,3.92E-10,1,8.30E-05,0.958614899,2.39E-05,6.827886722,2.40E-11,8.78E-05,0.002953635,6.67E-06,0.001603208,0.000744453,7.21E-07,6.150360299,0.91396453,0.448073578,1.10E-08,0.893716415,1,0.09275146,0,24.70944206,2.48E-06,0.12,2.93E-12,5870.732556,0.64227719,0.013276152,30,1650604174,0,137255.7819,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.956291503,7.607615836
20,637,20,72,476,8.289622011,6.923621458,1.901200889,1.703693774,1.535241889,1.156737083,0.550570055,0.80302155,0.921518785,0.005631562,7.76E-10,2.25E-05,6.99E-09,0.00291059,1.05E-08,0.004124864,4.32E-05,0.148032121,0.507144992,1.27E-05,7.99E-05,5.94E-15,1.50E-08,0.018505093,0.001489655,5.64E-08,0.166361466,4.80E-06,0.000828636,0.001093537,3.81E-10,1,9.72E-05,0.643354658,2.29E-05,7.809732836,3.28E-11,0.000119526,0.003197804,6.33E-06,0.00176672,0.000502068,5.40E-07,8.129638279,1.015813672,0.602014225,1.11E-08,0.901810273,1,0.087578164,0,25.11379186,2.41E-06,0.12,2.93E-12,8109.392942,0.637318455,0.010019364,30,1650604174,0,151854.6307,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.665663267,10.11568687
21,702,21,72,376,10.81018691,8.287482874,1.093754748,0.925620032,0.793487728,0.53626777,0.191386265,0.854493382,1.033035089,0.004752824,7.01E-10,2.32E-05,1.04E-08,0.002539562,8.67E-09,0.002562028,5.36E-05,0.149783954,0.499726354,1.23E-05,7.50E-05,5.20E-15,1.55E-08,0.023235959,0.001497481,4.13E-08,0.203014854,4.03E-06,0.000671195,0.001182262,4.65E-10,1,6.42E-05,0.662590889,2.54E-05,9.632287896,2.73E-11,0.000111906,0.003606018,9.62E-06,0.002259279,0.000690667,7.80E-07,6.905992606,1.049568488,0.589634888,1.08E-08,0.841248004,1,0.094936373,0,24.70652555,2.20E-06,0.12,2.93E-12,6059.235324,0.629902995,0.013180696,30,1650604174,0,184562.972,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.327181934,9.329742766
22,811,22,82,398,10.34886304,8.309302575,1.562601825,1.352394022,1.179434037,0.813924651,0.235071723,0.714617779,0.915446455,0.005162894,5.35E-10,2.40E-05,8.31E-09,0.003530623,7.19E-09,0.003018117,4.47E-05,0.152802145,0.49297268,7.93E-06,8.20E-05,3.81E-15,1.16E-08,0.02113591,0.001384538,5.24E-08,0.144132825,5.28E-06,0.000915403,0.00083277,6.37E-10,1,9.65E-05,0.75247723,2.27E-05,9.020530617,2.68E-11,0.000117125,0.003162333,7.95E-06,0.00152686,0.000739094,6.81E-07,7.818679248,1.082048755,0.477910365,1.11E-08,0.866064023,1,0.096238783,0,24.19783424,2.30E-06,0.12,2.93E-12,6404.592086,0.645556222,0.012334602,30,1650604174,0,110928.7683,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.325989809,9.233483032
23,831,23,78,458,10.0582008,8.003605015,1.832113776,1.660941098,1.522396966,1.242745523,1.253275796,1.013393381,1.06341776,0.004334041,7.49E-10,2.40E-05,7.82E-09,0.002659022,7.89E-09,0.002832873,3.64E-05,0.15124866,0.506142701,9.86E-06,7.73E-05,4.07E-15,1.26E-08,0.016979865,0.001666639,4.25E-08,0.212839726,3.85E-06,0.000804066,0.000817851,4.09E-10,1,7.75E-05,0.763976619,2.20E-05,8.39415508,3.71E-11,9.64E-05,0.003483229,8.39E-06,0.001408381,0.000690593,7.47E-07,6.870611703,1.057772575,0.608343055,1.12E-08,0.837879877,1,0.094405356,0,24.00644905,2.33E-06,0.12,2.93E-12,6381.953409,0.634316476,0.013217997,30,1650604174,0,76647.60899,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,11.39840228,7.625376891
24,936,24,76,450,9.389070171,7.603995784,1.619289555,1.424988315,1.264304508,0.921662299,0.347164305,0.886653999,0.819481749,0.005505644,7.59E-10,2.32E-05,9.74E-09,0.00256418,9.86E-09,0.002574731,5.29E-05,0.1527471,0.499200773,1.22E-05,7.90E-05,4.85E-15,1.45E-08,0.016236562,0.00151818,5.27E-08,0.180583159,4.87E-06,0.000798639,0.000944976,6.04E-10,1,8.21E-05,0.691539222,2.08E-05,8.19357201,2.79E-11,8.71E-05,0.003034375,8.49E-06,0.001555855,0.000736937,5.36E-07,7.82890998,1.063415694,0.523373934,1.12E-08,0.868564224,1,0.089607089,0,23.04472897,2.25E-06,0.12,2.93E-12,7717.235029,0.629398317,0.010672072,30,1650604174,0,82150.26717,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.091327329,11.64106158
25,954,25,80,492,8.188752902,6.975556783,2.38364291,2.191140602,2.025442684,1.650434606,1.810957656,0.732155895,1.234991911,0.005981587,8.00E-10,2.09E-05,6.59E-09,0.002520284,8.22E-09,0.003912153,3.95E-05,0.152719634,0.490224417,1.24E-05,7.38E-05,4.00E-15,1.40E-08,0.016483536,0.001418913,6.43E-08,0.155662074,4.95E-06,0.000977377,0.000942727,5.27E-10,1,7.96E-05,0.775966647,2.20E-05,9.62026671,3.17E-11,0.000113743,0.00352872,6.85E-06,0.001576045,0.000686132,5.30E-07,6.424877286,0.923268574,0.432123684,1.08E-08,0.929701539,1,0.085688653,0,24.20758958,2.18E-06,0.12,2.93E-12,6132.85772,0.644093225,0.010160387,30,1650604174,0,115414.277,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.527221745,10.91614466
26,1074,26,68,414,9.149206798,7.345366706,1.449061737,1.264042163,1.111358223,0.786720916,0.258943224,0.94314485,0.811082661,0.005958651,6.70E-10,1.85E-05,9.14E-09,0.003176349,7.90E-09,0.003376959,4.77E-05,0.15057999,0.492134344,1.07E-05,6.10E-05,5.50E-15,1.42E-08,0.017289126,0.00143508,6.32E-08,0.202130626,4.37E-06,0.000891613,0.000802803,4.66E-10,1,7.78E-05,0.644773863,2.12E-05,8.814199818,3.39E-11,0.000106637,0.002843922,6.52E-06,0.001975063,0.000756124,7.33E-07,6.887829942,0.88851046,0.632719762,1.10E-08,0.914682371,1,0.086563198,0,24.00120479,2.18E-06,0.12,2.93E-12,6702.669663,0.629970615,0.011671192,30,1650604174,0,147159.1548,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.584850744,8.613567599
27,1385,27,72,396,10.18213361,7.944060178,1.254305904,1.072118939,0.924595453,0.621877399,0.192704084,0.80872205,1.229531738,0.004568876,5.35E-10,1.86E-05,9.91E-09,0.00367342,1.11E-08,0.00267742,4.61E-05,0.149988448,0.496789422,1.04E-05,8.64E-05,4.62E-15,1.08E-08,0.024122941,0.001627727,5.09E-08,0.217901151,4.19E-06,0.000958106,0.001164514,4.53E-10,1,7.02E-05,1.016052499,2.57E-05,8.119400071,2.47E-11,0.000111941,0.003465346,6.87E-06,0.002130064,0.000761403,6.98E-07,6.029068296,0.892922741,0.554749579,1.09E-08,0.963133688,1,0.079313689,0,21.70856139,2.38E-06,0.12,2.93E-12,6721.465183,0.64565919,0.014474391,30,1650604174,0,159969.1154,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,5.398026719,11.10280401
28,1550,28,80,430,10.39943329,8.233291829,1.575650223,1.380601262,1.219465052,0.873416181,0.275704768,0.815606784,0.840322944,0.006029061,6.19E-10,2.73E-05,7.54E-09,0.003396635,1.06E-08,0.002835581,5.33E-05,0.149028819,0.50165705,1.10E-05,5.46E-05,5.40E-15,1.32E-08,0.025417551,0.001630321,5.09E-08,0.15093212,5.33E-06,0.000945345,0.00074633,4.05E-10,1,8.97E-05,1.022839516,1.86E-05,7.013609483,3.02E-11,8.30E-05,0.002615028,6.45E-06,0.00168676,0.000567582,5.77E-07,7.427447225,0.868275541,0.61693077,1.09E-08,0.943222931,1,0.084748149,0,23.22889209,2.30E-06,0.12,2.93E-12,7667.571313,0.652228632,0.013288736,30,1650604174,0,212843.9437,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.345309545,11.52544781
29,1606,29,70,474,8.345648903,6.905299236,1.962784658,1.772326789,1.608479252,1.23344221,0.545261685,0.779594665,0.859778731,0.004624177,6.68E-10,2.59E-05,9.49E-09,0.003274897,1.07E-08,0.002895019,4.71E-05,0.147552479,0.495249293,1.31E-05,8.54E-05,3.95E-15,1.14E-08,0.01768972,0.001108482,6.20E-08,0.217024249,3.58E-06,0.000864069,0.000891093,5.99E-10,1,8.58E-05,0.73771238,2.05E-05,6.390848657,2.59E-11,0.000109839,0.002558549,7.20E-06,0.001657144,0.000732064,7.08E-07,6.753875338,0.801612169,0.516427711,1.11E-08,0.966744253,1,0.094372409,0,23.89263126,2.34E-06,0.12,2.93E-12,7681.724563,0.64663134,0.014212722,30,1650604175,0,120871.8608,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.675355246,11.03949217
