"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1099",359,1099,162,354,21.6995490697324,17.5743861284185,2.52963989767832,2.08077422745536,1.72261732498668,1.02144979717198,0.268113467737541
"1100",366,1100,184,440,19.87652530709,16.3171540294303,3.73066249912339,3.39934405100513,3.16637614252059,2.947007328585,9.84297750529112
"1101",378,1101,150,336,24.2779913538114,18.9840615272977,2.21901407779555,1.87118086943027,1.61044846942733,1.16652628784837,1.95188981851411
"1102",382,1102,158,356,27.2969103280174,21.2836192349684,2.15639878893064,1.71796685177149,1.38200036992571,0.770991632120162,0.289580947852537
"1103",412,1103,172,334,31.6533608826609,25.9112455707047,2.4658223638377,1.97845968022099,1.61642771775311,1.01008747435181,2.15353451233044
"1104",413,1104,162,400,21.4836505785048,17.7964643915921,2.46839643931453,2.0150566982362,1.65724201149619,0.974068168632791,0.364872165600568
"1105",427,1105,156,348,17.2054689827116,16.1581240059023,2.15305260757421,1.73952719003689,1.42666176272854,0.875146306118593,0.719149398331687
"1106",448,1106,178,382,26.7486976678149,21.6137767440115,2.88784392044508,2.39874458754671,2.02101204071534,1.34065623437704,1.99027271991245
"1107",465,1107,170,372,18.7753506302179,17.1224173068275,2.79729416430604,2.3439188093591,1.98594618597591,1.29228637151107,0.51754695097582
"1108",492,1108,172,424,19.8967416988221,16.3617712152053,2.96263971390809,2.47907507717191,2.08197258056909,1.26630584410954,0.384456873710245
"1109",498,1109,158,390,16.4835598343959,13.6496078099273,2.79367151984113,2.38891107163781,2.0540022282992,1.35466034356734,0.581882742935598
"1110",505,1110,178,390,22.5133892007642,18.3757280130321,3.05702142333724,2.55681039608599,2.15208758220865,1.34045417518649,0.46138056218949
"1111",508,1111,176,382,17.9050916789844,16.6237062108015,2.85225683512379,2.34510920597664,1.94164653060085,1.16158858432587,0.475329446544558
"1112",537,1112,174,282,31.5020267163512,27.8833590073449,2.34613949107817,1.81384544439732,1.41868173964845,0.736785106491625,0.207017384455994
"1113",544,1113,182,466,21.1485874441316,17.40176379882,3.47992886387549,3.05867055872326,2.72344583908613,2.07704733515427,1.8458576479616
"1114",548,1114,162,348,19.1551538266704,15.8452657384871,2.64439710333607,2.19866984746358,1.83723766295828,1.11184806914586,0.418470038002759
"1115",551,1115,162,304,30.08019611818,24.3289257171786,2.15122078507084,1.69198249404609,1.34617603983618,0.734025074051172,0.214726687189266
"1116",552,1116,156,426,17.914644441948,14.450973998686,3.20985778667338,2.94262973836923,2.73411585758038,2.34123577917236,2.35246580483466
"1117",562,1117,164,386,22.150925063396,18.393525449518,2.49706576270917,2.03201952305487,1.66544160458151,0.965137681492418,0.275616029183805
"1118",580,1118,180,456,23.8573439661423,19.345463142508,3.13644530771698,2.66874944051881,2.30450011542155,1.64878958303483,2.55474687664412
"1119",583,1119,166,356,29.0205897102107,23.7050702451576,2.38658164623363,1.97148692196757,1.67179168900371,1.20708837899449,1.95864855571349
"1120",586,1120,154,352,26.4172780918719,20.124586884231,2.42642097376192,2.08156895957856,1.82968922122087,1.45343291766709,5.73051962597153
"1121",602,1121,174,326,29.4506288141304,24.4658568246243,2.69650251794857,2.25398443046592,1.93164274429299,1.42441602252974,2.50892997622159
"1122",604,1122,162,414,20.2990902766949,16.0987030212043,3.30073738499579,3.05175744796127,2.88487564722121,2.73868687807307,6.09506339410569
"1123",641,1123,176,350,16.3700406248692,16.1579685125698,2.83096180792587,2.3133259498253,1.9041155018775,1.11913517946349,0.342659741738588
"1124",643,1124,176,374,18.8794611314548,15.9622818831522,3.11087914845277,2.64463834161219,2.26484597919142,1.50230068431298,1.17642260287939
"1125",648,1125,178,398,28.1338804458696,22.3903303299565,3.12975582057177,2.74021484796345,2.47852987925075,2.26044841095023,9.13645331454457
"1126",650,1126,168,414,18.409653391802,14.4918553260499,4.42102549937403,4.51857899733272,4.72625494497246,5.89761234471998,13.083674289486
"1127",662,1127,152,388,21.7375355353526,16.9031705978427,3.06283757816248,2.94744039787903,2.97379101791129,3.92102538763365,17.1384007743147
