"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"118",1452,118,108,424,12.0262601378716,9.77492207092492,2.11016149752586,1.85050934573491,1.63416808671977,1.1672621942451,0.387319675910294
"119",1467,119,102,406,12.4452587614163,9.91278405119741,1.78885701498342,1.54920002972943,1.35424614089181,0.951249301976114,0.338566690603003
"120",1475,120,104,494,8.91660059820928,7.59161738072455,3.43416798837453,3.33056048324412,3.25989740332261,3.22256886756523,7.08466050353509
"121",1506,121,100,482,10.1191085417447,8.38889304038654,2.57316640731868,2.37535750806917,2.21204567655817,1.87844065522197,2.36696644905139
"122",1594,122,108,420,12.5136720974586,9.96381018471581,2.38039764745885,2.19430114461617,2.05254824800104,1.82500321450818,4.54084821568024
"123",1635,123,90,436,10.8040384819392,8.71247439092578,1.61364085410079,1.38852972912207,1.20446302610479,0.822403668018907,0.257297595923051
"124",1638,124,88,466,9.52727775725383,7.92394662440455,1.88802566701907,1.65611332670496,1.46118811243297,1.03730570152339,0.354683807381883
"125",1645,125,76,464,9.08239625411481,7.47894839968891,1.66089383200358,1.45076309516706,1.27543470230737,0.898494923371941,0.313696082430944
"126",1692,126,88,416,11.0990929504751,8.85369253913727,1.63975532257417,1.43103789793441,1.26362127614255,0.934530534706891,1.14855900042707
"127",1698,127,110,408,13.3854784105409,10.6881281116866,1.83243468469617,1.56789719983557,1.35382778346494,0.91839882073459,0.320621148176178
"128",1718,128,96,414,12.3330294435694,9.78020884701392,1.53280471577175,1.29206475969155,1.09773173408617,0.704299000801012,0.178701244695812
"129",1724,129,98,490,10.6720083243845,8.7625183506308,2.05952549494588,1.81329879637246,1.60544816579415,1.14755433149716,0.383791661273971
"130",1811,130,106,408,12.6523464489403,10.001919322238,2.25072241299172,2.03721494638324,1.86338508351886,1.50881414977755,1.73937169475088
"131",1894,131,94,472,10.2585786074534,8.50744019325696,1.79902990172163,1.54325262291375,1.33000260971941,0.876104167807385,0.229840996798217
"132",1957,132,98,412,14.1754233831383,10.8657961855646,1.41767859133324,1.20132064605072,1.03107920821354,0.697274628621653,0.238250240061596
"133",2030,133,98,360,13.6838385505499,10.6746053373798,1.32692332707664,1.10194423338117,0.925702792479932,0.586000638004914,0.16784296129398
"134",2038,134,90,384,12.9814636290194,9.95542826891434,1.39274701352152,1.19558087758742,1.040127826675,0.733812493278936,0.295625966758773
"135",2072,135,100,456,11.0512520985833,9.03782832233471,1.8807850290463,1.6305718106052,1.42269617584306,0.979163746919021,0.298604757331729
"136",2100,136,90,386,12.4497622960503,9.61523397416435,1.5112169198844,1.30553810987385,1.13967845510502,0.799525700963795,0.282672356011599
"137",2123,137,106,420,13.0156265571435,10.3197100308414,1.93965401610032,1.70440368727468,1.51273472423732,1.11204576453276,0.46185650325568
"138",2156,138,114,442,13.0933167076589,10.5617227962515,2.08253779540837,1.80723584492378,1.58003345413128,1.09934392871621,0.351320654949442
"139",2164,139,98,406,12.5714526913028,9.88676389882652,1.77500454925448,1.54700515066051,1.3613499524184,0.977739433024764,0.61391612484622
"140",2271,140,100,476,10.9455788006148,8.96299386784232,2.15088193070868,1.91902057591492,1.725067071832,1.30120704071791,0.532774984961405
"141",2331,141,92,386,12.4785580696873,9.7935608238086,1.35766853359298,1.13093006939682,0.950706082903817,0.596090164364442,0.148270720061645
"142",2356,142,86,438,10.7137464326843,8.56038033160554,1.68509410605045,1.47662058682333,1.30561750186996,0.947000133161619,0.425603818457723
"143",2416,143,102,362,14.4825194027897,11.206445913546,1.38974099108995,1.15542667341277,0.971181939904124,0.612525758482933,0.150095790664092
"144",2501,144,106,446,10.4780269296046,8.62594397860612,2.76040185985854,2.56956919178288,2.41104639553091,2.07931589940731,2.26748307817981
"145",2515,145,104,418,11.8816971901721,9.58176889144614,2.02166245693469,1.78582486815956,1.59261073256031,1.19295196232571,0.949433365622863
"146",2551,146,54,560,6.83275161907119,5.91093493683195,2.06406937640329,1.88348610819699,1.72776522867361,1.37865806884564,1.10124031453478
"147",2598,147,90,418,11.5504389438111,9.1060711525432,1.68897673570547,1.47845602291563,1.30631818275151,0.946903767336234,0.561791147381395
"148",2617,148,86,554,7.75735672576289,6.76869431578532,2.92018922109784,2.7658106337311,2.63817065490453,2.38810065544026,3.85018915573919
"149",2629,149,110,322,16.8376080077389,12.6941302202083,1.64178956174545,1.40636585171697,1.22092986751246,0.853199429781094,0.295007836423218
"150",7,150,124,524,10.6099432690355,9.06023578392367,2.86609727799007,2.60131143169115,2.37514629745752,1.87206936271976,1.32145815585729
"151",48,151,96,510,9.6103420418929,8.03315334037766,2.36719434966914,2.15351938380462,1.97409195773296,1.59049060928696,1.50435211725281
"152",55,152,106,402,12.8225966802113,10.1957276916768,2.08624078036973,1.85179205580401,1.65979840299432,1.25634740673067,0.684848085848108
"153",64,153,138,484,11.84641912316,9.98821707160908,2.99063621137571,2.69230155465803,2.43543514571016,1.85204718526053,0.847814113080874
"154",97,154,126,358,17.9713192140426,14.0352558795509,1.81459485380836,1.51337806036164,1.27694892032187,0.820103529360667,0.24231101543729
"155",105,155,118,422,14.3789005120642,11.4241027066542,2.04864756480636,1.77824880636221,1.55939651118726,1.1133871907775,0.556424382653013
"156",125,156,108,472,10.2161685762349,8.66590230610508,2.3077184301884,2.04021748840466,1.81297441023709,1.30997112322433,0.474587397315144
"157",209,157,114,442,11.9657239907316,9.88751090647195,2.10419184044927,1.81141647208159,1.5667967451638,1.04232521748109,0.256016050796136
"158",244,158,114,414,13.2349072517804,10.6305522640065,2.1524390495448,1.89133166889232,1.6780323433359,1.23891141082433,0.880069595334604
"159",246,159,134,424,14.9699483270593,12.1248854288037,2.42776373183653,2.12201519262366,1.87351899482167,1.37038716066292,1.20088123875496
"160",252,160,118,426,12.5650195151767,10.2541279115978,2.36780890003212,2.10365069794296,1.88532904883108,1.42647883488934,0.993930715497494
"161",264,161,106,350,15.3444086553734,11.7215564973783,1.56637243118963,1.33228407075907,1.14702125377356,0.779396666900247,0.261799227108002
"162",293,162,122,412,14.1821518132169,11.3006205229209,2.43165457450418,2.16780790324044,1.94976146876638,1.48403946557255,0.808143390166923
"163",336,163,110,438,10.2618180308959,8.53172325905086,3.02693483040291,2.85462788702099,2.71659633062452,2.46965692248434,5.53062033088061
"164",411,164,126,340,19.8388329524975,15.2346630257761,1.70096816024926,1.40556023602523,1.1781055630426,0.753650445964456,0.253932847996563
"165",416,165,118,392,14.8990453040408,11.6206569261268,2.35302817769073,2.12018420236968,1.93422744921595,1.57198772992142,2.41488709137955
"166",424,166,112,384,16.4646318691211,12.5638094923261,1.75945618519661,1.51184930467489,1.31531554361717,0.923572237426504,0.48238388788268
"167",439,167,126,474,10.6350567099745,8.93090435350873,3.4496761609159,3.30259996845907,3.19649459199198,3.089546723708,7.92506197334808
"168",509,168,114,398,12.2455626855947,10.068608522879,2.05671696448942,1.77859031456608,1.54909402837737,1.06639036989553,0.359771685259178
"169",533,169,122,406,14.4057216263081,11.52043406894,2.22131442393146,1.93165302958068,1.69289396324614,1.18797241390178,0.4197863268269
"170",536,170,128,396,14.8043252453627,11.904689975153,2.27705031117125,1.9836783079589,1.74399330024272,1.2447545689683,0.500444902554154
"171",543,171,124,448,10.5391280725019,8.84615737572114,3.35077084214284,3.17616970779531,3.03707185417426,2.79446298519552,5.40754317816712
"172",572,172,114,496,12.6516372499813,10.3005815677722,1.98348058598177,1.69706679274847,1.46068655985402,0.964493527216136,0.260553035554543
"173",577,173,134,386,16.3140539283385,13.0909228884618,2.25751960712962,1.93196012044966,1.66901677443504,1.13630121355248,0.415350725221649
"174",580,174,134,492,11.4184880689018,9.58584079973374,3.24122379221353,2.99917991288623,2.79329204345691,2.33935850117525,2.09966493234304
"175",655,175,116,462,11.6954410241387,9.6679380667537,2.48318804113358,2.22499064992908,2.0105983003111,1.5621382396972,1.55094058964311
"176",656,176,126,394,14.9534197283586,12.050869747392,2.04931641657884,1.72702742105612,1.46462082162008,0.928435800684929,0.223994271148249
"177",658,177,120,402,16.0064843368025,12.5603366018555,1.91555931811965,1.63438782666956,1.40887689959937,0.952883466427326,0.295852716950729
"178",666,178,146,466,13.4137849801374,11.2827272423975,2.86300443665095,2.52815762938842,2.24677758943307,1.639224578638,0.850590203646034
"179",673,179,116,416,13.7817999846909,11.0278209128212,2.02516548204966,1.74821503973182,1.52177621798429,1.0520885521567,0.420602104483828
"180",737,180,112,356,16.5962723618659,12.6295688722504,1.76893897955243,1.52700644653922,1.33545639110109,0.952118076997235,0.350953907137856
"181",785,181,120,474,11.7056103021198,9.75327032852404,2.4200966873522,2.13083558806013,1.88595221297213,1.34701269128191,0.511491519105807
"182",788,182,128,404,13.8757886883547,11.379881801893,2.26190945899247,1.95625579404281,1.70638849549422,1.1925743700989,0.615832058492884
"183",803,183,120,370,14.2889677159396,11.5771255433211,1.90481555271301,1.59840238839555,1.35033109527186,0.848214138414591,0.203989643538237
"184",812,184,118,462,12.3309441798826,10.1794072877669,2.16979299807291,1.87254815641136,1.62524570228398,1.10107966848905,0.410797933060423
"185",838,185,110,464,12.6939332052166,10.259108577669,1.89766291100115,1.62358511707717,1.3985649229081,0.929332029855385,0.249986196050882
"186",857,186,124,412,13.7379728626015,11.1212474679198,2.36695859052283,2.07987019012053,1.84226067891119,1.33833530188924,0.696301382550254
"187",861,187,126,386,17.0521765115083,13.2791751352952,2.04519769825539,1.74621839258081,1.50483420546982,1.01072092848445,0.287129751310319
"188",878,188,132,334,19.5795267728654,15.0188019306028,2.07012157782406,1.77249716953389,1.53824311668116,1.08044880423503,0.523147387407497
"189",888,189,118,486,10.9436150202711,9.22639543962163,2.54393861650485,2.27532978734668,2.04815293004745,1.54972519717596,0.815366258917391
"190",895,190,100,406,12.4771914156225,9.89475310362652,1.89426150023875,1.6712336761031,1.49033353418565,1.11687373536375,0.591006171820357
"191",922,191,120,438,13.0132171815114,10.526259027553,2.46447303820355,2.21234413817802,2.00458792387806,1.56709304187165,1.29380164811394
"192",935,192,120,422,15.317104638846,12.0413479558343,2.02691587427098,1.75588871832475,1.53756130037497,1.09563856027026,0.614561872355893
"193",952,193,110,446,12.461891427744,10.040877050717,2.12177060316776,1.87728407743461,1.67825859458046,1.27341426007242,1.08919758993943
"194",967,194,100,414,9.96542795056665,8.22712386624978,2.75264394280417,2.5600169731088,2.39610364779371,2.03332870052525,1.91015257128879
"195",1000,195,10000,450,11.7492322335914,9.84141015094423,5.18960884084274,5.24044709500501,5.34890411336176,6.01762586671384,16.380712264016
"196",1027,196,120,366,16.976834103631,13.1562643634005,1.83311875014594,1.56425525949669,1.35321270756452,0.943998692998588,0.434394101223543
"197",1091,197,118,424,13.0272205065171,10.5886190343982,2.19264566010189,1.91838666930366,1.69421551899196,1.23465633919199,0.843710338874728
"198",1108,198,128,406,13.9985990787764,11.3818831873461,2.3592465416576,2.06352072195131,1.82031616603488,1.30956320115922,0.509602560982406
"199",1122,199,108,452,10.2743124834966,8.54345990893744,2.83122201409803,2.63049477359945,2.4624413594349,2.10621916699766,2.3081938750931
"200",1179,200,128,396,14.0689262482373,11.3220596434577,2.60969934119098,2.33884715854095,2.11413215806696,1.630393260546,0.951919965750247
"201",1186,201,108,460,10.9860508256953,9.1853138580202,2.09782410233092,1.82001925184099,1.5869055811663,1.08283986016655,0.299491361927599
"202",1187,202,130,408,12.7397175980276,10.2981510641454,3.10264419897366,2.87675884758677,2.68599711841005,2.26544596512704,2.01284546002997
"203",1219,203,106,340,15.098470734808,11.5176856650112,1.88716688222536,1.67079510573609,1.49727082769264,1.13847000796078,0.491733880916938
"204",1272,204,112,458,11.3145300553952,9.27946499284887,2.50585968249311,2.26273125646043,2.05660524246024,1.59853823871675,0.861161608282134
"205",1279,205,126,466,10.2253175157937,8.67920756313443,3.38180128289847,3.19547059675045,3.04358660427791,2.75750747790135,4.9166100798206
"206",1289,206,112,388,15.1841835761268,11.7820718536273,1.86054495590121,1.61577413148628,1.42102036347847,1.03280720630558,0.583618773640484
