"","CL_percell","Km","Kc","F_extracellular","Knew"
"169",2.19679350345697e-06,0.0002378544704482,2.25295345723989e-05,0.384411863491921,0.00715591262614641
"170",2.21505500706849e-06,0.000269262503398224,2.21137499698123e-05,0.315971960675047,0.00708256268910939
"171",2.24418154547237e-06,0.000268590523742693,2.24692882869467e-05,0.411567006765891,0.00721747276090353
"172",2.23087879513904e-06,0.000263289942595656,2.2822555506394e-05,0.373349956196243,0.00721859655577821
"173",2.28128771562361e-06,0.000258042210653439,2.29135339423367e-05,0.604563326813049,0.0067197154210057
"174",2.35448493681509e-06,0.00024971580139779,2.21069780573287e-05,0.772070871202963,0.00682570824759458
"175",2.41695823009885e-06,0.000270410486953764,2.57736992632328e-05,0.667782614342562,0.00627905237602619
"176",2.21413083894533e-06,0.000255234482713653,2.37372247679492e-05,0.2383336317277,0.00684785083190075
"177",2.41522145551313e-06,0.000262170485444283,2.51065279957549e-05,0.411580394192238,0.00690878929042558
"178",2.54637471604897e-06,0.00023953230483577,2.60352162683465e-05,0.843669609292097,0.00676227809285805
"179",2.6559737883375e-06,0.00024579423814393,2.30447972510163e-05,0.74071448274579,0.00669514577004178
"180",2.44507088527933e-06,0.000254375118005693,2.4174125183205e-05,0.637581658323314,0.00706020940634099
"181",2.27870161564199e-06,0.000243320077447806,2.42504057342716e-05,0.605440516928493,0.00675089855726888
"182",2.32128783028698e-06,0.000239474554999794,2.42183181789179e-05,0.576729280964093,0.00671267829723598
"183",2.32364472560768e-06,0.00024236986417512,2.45087644781546e-05,0.334006913759273,0.00643787996177618
"184",2.23348308513419e-06,0.000259503163696643,2.43233728660867e-05,0.225539889447917,0.00655367394663642
"185",2.24829387292645e-06,0.00027939200110631,2.51513419591282e-05,0.46770361185551,0.00705228585296604
"186",2.26195904433216e-06,0.000279498829087771,2.48008860666969e-05,0.440243678881986,0.0070973448023853
"187",2.35745838545057e-06,0.000275388325996631,2.36866444977965e-05,0.432279192016913,0.00665306334813052
"188",2.33930355618353e-06,0.000278616496763257,2.38390441174281e-05,0.341733588386941,0.00647834520789699
"189",2.42304970545964e-06,0.000257624190163162,2.20929057891876e-05,0.359036680354422,0.00684992134932183
"190",2.5000173055561e-06,0.000246907359923313,2.20145956611908e-05,0.431759177639583,0.00723391926224686
"191",2.45182873199045e-06,0.00024027469481932,2.29080914958325e-05,0.411768501398756,0.00686746066091323
"192",2.36208909800606e-06,0.000248608212957382,2.67331344841365e-05,0.411258392571885,0.00662409937033096
"193",2.43121081282209e-06,0.000255507615062716,2.49008267809962e-05,0.345797700426899,0.00709368676810378
"194",2.62467348997283e-06,0.000238967030643328,2.675645652035e-05,0.287921343021222,0.00718676505788834
"195",2.47849263920984e-06,0.00025288176119688,2.46423930538459e-05,0.389924531604342,0.00709451994996226
"196",2.56575530697042e-06,0.000256792300145995,2.47742078357149e-05,0.5344776814191,0.00697394596059837
"197",2.63183935326814e-06,0.000247531876164239,2.46517663171233e-05,0.383700934943694,0.00701384109368992
"198",2.61898566359264e-06,0.000259749482187952,2.47454360202832e-05,0.450856273743385,0.00633125727912773
"199",2.57378302223637e-06,0.000266210744786711,2.53082242787042e-05,0.360628462296586,0.00649895879661022
"200",2.35034393840967e-06,0.000277835819373242,2.67719853829208e-05,0.35984038543822,0.00677389268992898
"201",2.36946179090921e-06,0.000274518238353723,2.68104762349725e-05,0.359077595952485,0.00652401233476992
"202",2.2638596446459e-06,0.00025486310942478,2.58348811769746e-05,0.398804692933028,0.00632739521621712
"203",2.24758197526424e-06,0.000229570471693001,2.51495535115052e-05,0.324245889857288,0.00606011388236696
"204",2.33645987708746e-06,0.000253663890634873,2.5481647492451e-05,0.376774906499416,0.00663773677258683
"205",2.3157089977434e-06,0.000253458691160692,2.48307213184216e-05,0.629369246198789,0.00721305804642742
"206",2.26150689514578e-06,0.000257299843295292,2.37952289869997e-05,0.431677549173431,0.00724473806060156
"207",2.39037689826375e-06,0.00026787347237641,2.22411018629365e-05,0.232588656131277,0.00672824465838366
"208",2.29965758753299e-06,0.000245703380308691,2.64699390060947e-05,0.288221071167428,0.00711812990152409
"209",2.27262525947704e-06,0.00023712359136202,2.53566125049477e-05,0.270639471904877,0.00663703958448082
"210",2.24107235089815e-06,0.000233573380726028,2.44097149455044e-05,0.215871076899419,0.00697096064993068
"211",2.49563526790171e-06,0.000273815255299196,2.53636960362011e-05,0.122930631417591,0.00686619620105538
"212",2.49667502981678e-06,0.00024009981166479,2.44976379999214e-05,0.208675156243056,0.00686331018140632
"213",2.26361631526095e-06,0.000247679432349011,2.45106093897678e-05,0.24121523826215,0.00631575367431254
"214",2.1886492144715e-06,0.000253922879236688,2.57990967916539e-05,0.364048430643493,0.00604222003398089
"215",2.21800940350728e-06,0.000253713637697657,2.57700417484706e-05,0.551520661182822,0.00680424057267828
"216",2.23703295266864e-06,0.00024565846090062,2.62355260273011e-05,0.658448666667583,0.00644384146333628
"217",2.37816824318577e-06,0.00025557551814689,2.34963298954734e-05,0.428332468309314,0.00634560912645904
"218",2.63782406731878e-06,0.000230320795432368,2.52995711844446e-05,0.493914572655515,0.00653210379502909
"219",2.64528363964123e-06,0.000258449386787738,2.68548055879401e-05,0.680061605197942,0.0071975723563747
"220",2.45520820328511e-06,0.000246549491140897,2.54558029988571e-05,0.87218636297263,0.00665526866946633
"221",2.26771758509371e-06,0.000243978043501339,2.32103498940375e-05,0.907711768140289,0.00683251588526087
"222",2.25946312694115e-06,0.000234857532704567,2.29618232411754e-05,0.865696728869679,0.00697474212996779
"223",2.26343012104215e-06,0.000228824985272394,2.31043088396632e-05,0.882110243760869,0.00695408885399324
"224",2.26343012104215e-06,0.000228824985272394,2.31043088396632e-05,0.882110243760869,0.00695408885399324
"225",2.26343012104215e-06,0.000228824985272394,2.31043088396632e-05,0.882110243760869,0.00695408885399324
"226",2.22613988570055e-06,0.000244300059377644,2.26821340572985e-05,0.788527886368561,0.00626874024265614
"227",2.3576871771122e-06,0.00023995068734302,2.28915428436151e-05,0.399163058190726,0.00607037841762279
"228",2.39199137338421e-06,0.000239704282610098,2.36160837361391e-05,0.280993637334295,0.00618243384496611
"229",2.5577659826522e-06,0.000261736835316311,2.55020354640577e-05,0.467178197921193,0.00706575896872472
"230",2.20913998981328e-06,0.000261796762851547,2.58825514287031e-05,0.680210980583094,0.00668450900659692
"231",2.42079342529147e-06,0.000258457432500351,2.39256703697186e-05,0.651952148052334,0.00652462379709242
"232",2.42005771572718e-06,0.000261051439346567,2.35372598812591e-05,0.417657999666594,0.00644362968476574
"233",2.33466446647797e-06,0.000269947405851211,2.45512951204994e-05,0.466125561772129,0.00691443138464009
"234",2.58677822979719e-06,0.000233084684157712,2.57753048063333e-05,0.206252872810732,0.00647889682961095
"235",2.61434419551805e-06,0.000235146229617059,2.61776580333398e-05,0.196785657761346,0.00657043493892574
"236",2.52517437314346e-06,0.000263103817095143,2.62167183407955e-05,0.508831514041673,0.00626400087875949
"237",2.34231043615887e-06,0.00026572190637972,2.62194644799468e-05,0.284112013972773,0.00671350934865078
"238",2.35909547803694e-06,0.000276790359581226,2.6398783780801e-05,0.644969091125322,0.00629301323240505
"239",2.36772717767504e-06,0.000272028585830546,2.62077555790327e-05,0.532606266641091,0.0063026328303908
"240",2.52878106082672e-06,0.000275812035088742,2.56965780984664e-05,0.571591325580906,0.00605037661705463
"241",2.52566322802437e-06,0.000276324498422432,2.57419990493071e-05,0.492567766157191,0.00598464871984415
"242",2.46714006698122e-06,0.000277819138434245,2.47373516805121e-05,0.48336383728172,0.00646642259059755
"243",2.61122531842343e-06,0.000270205927800811,2.21076746500029e-05,0.506964402410291,0.00611924282305944
"244",2.6058060387348e-06,0.000270126504945917,2.20637298646176e-05,0.434518133676863,0.0060702469076233
"245",2.63845401479065e-06,0.000254912240229188,2.21217058473115e-05,0.149308107044594,0.00621408427541368
"246",2.56374973116756e-06,0.000241405004275412,2.33360758859274e-05,0.204480807039887,0.00681359649142057
"247",2.42014388560152e-06,0.000262248347823949,2.66819595800415e-05,0.331615170992003,0.00704017827667999
"248",2.6220090825394e-06,0.000264542217074371,2.637663468234e-05,0.254019842118727,0.00726008695747851
"249",2.59652022851571e-06,0.000271285704343944,2.44506117663683e-05,0.457052295117442,0.00720136849328329
"250",2.61014464719619e-06,0.000268806791135615,2.4565357641887e-05,0.486175224454539,0.007054721633384
"251",2.65269630751245e-06,0.000268993872011456,2.39447310065921e-05,0.427536629703065,0.00721932600026609
"252",2.58402627421708e-06,0.000246922089225844,2.20291959674711e-05,0.584499623176283,0.00664205239225575
"253",2.65517922217216e-06,0.000240264434281451,2.24698464131e-05,0.577067301762928,0.0065087862302826
"254",2.63056248446556e-06,0.000245923637610447,2.26159662704118e-05,0.471204247758105,0.00646108513468097
"255",2.56976322195455e-06,0.000243643458721039,2.33241737913277e-05,0.525189471211164,0.00703314536062017
"256",2.58640739879476e-06,0.000247417312847982,2.30975768074084e-05,0.507248515402868,0.00708064195962953
"257",2.6262389964434e-06,0.000248212733157325,2.37622176396362e-05,0.385685510493096,0.00704280473644199
"258",2.58755423877928e-06,0.000238426779653788,2.28253312202966e-05,0.375753477569038,0.0068409367266461
"259",2.59118518521484e-06,0.000245792723405622,2.32569237531974e-05,0.366667913473953,0.0068753734966553
"260",2.57354116340576e-06,0.000255704780036265,2.29364191309265e-05,0.361615196378296,0.00689961685458898
"261",2.57096066026743e-06,0.000253502338482272,2.26744141876126e-05,0.382588568300567,0.00686901761609389
"262",2.24028236423348e-06,0.000236785348600239,2.30390982929079e-05,0.664754265120594,0.00663425397217983
"263",2.27285549690114e-06,0.000235605356099525,2.34980690526081e-05,0.631493383076445,0.00659969474438839
"264",2.2721684108967e-06,0.000240692692623333,2.2673260366619e-05,0.421518363504915,0.0060557653371805
"265",2.42300822700707e-06,0.000234412772489994,2.25265047910727e-05,0.699288916256704,0.00651199114494407
"266",2.41195915795818e-06,0.000257391801094197,2.46276945678031e-05,0.667234026182752,0.00660934927756657
"267",2.51365564435404e-06,0.000236259082480567,2.41101042566843e-05,0.953402792910392,0.0065472872285906
"268",2.62538646826413e-06,0.000230983441106292,2.31907843964748e-05,0.515613720699835,0.00651624595406551
"269",2.59887753128997e-06,0.000229407512577886,2.30336065703216e-05,0.550896564852109,0.00634887739264418
"270",2.63345412500337e-06,0.000234303746144868,2.27432409883508e-05,0.472894913717148,0.00639598728306382
"271",2.47385614770398e-06,0.000229011021817161,2.22280625468043e-05,0.443715644450304,0.00687213127872545
"272",2.32756274891696e-06,0.000245195946677327,2.35273680438446e-05,0.485806789636279,0.00612045452469573
"273",2.36537663325725e-06,0.00024156408604399,2.37612114430281e-05,0.471184481450054,0.00607117418830942
