"","CL_percell","Km","Kc","F_extracellular","Knew"
"32",2.60949009410588e-06,0.000236295818700805,1.98264191399968e-05,0.808663953334314,0.00750527534243838
"33",2.74758386716777e-06,0.000276421412686315,2.40938048029737e-05,0.605531096392997,0.007548172969563
"34",2.67302261502832e-06,0.00026311886271962,2.36857835013167e-05,0.739498014179219,0.00717331087801109
"35",2.32573284306231e-06,0.000259885547112285,2.54908744518948e-05,0.696873705987312,0.00546470849479011
"36",2.37360258824073e-06,0.000253194023193765,2.6480012588708e-05,0.640195774194215,0.00555601430725081
"37",2.69782856054983e-06,0.000214678629600634,2.4278896932284e-05,0.547160157760799,0.00544345536827175
"38",2.63625583630923e-06,0.000211728439300632,2.44810259622833e-05,0.513573476061933,0.00545556418716783
"39",2.33145363374619e-06,0.000218489508872053,2.15398140032098e-05,0.446199408974153,0.00544666263435059
"40",2.185515792939e-06,0.000206305161116337,2.28712449458e-05,0.686517671906006,0.00602616790667984
"41",2.01243169789766e-06,0.000208729901302258,2.07965744468113e-05,0.447170543824246,0.00750311963129066
"42",2.01243169789766e-06,0.000208729901302258,2.07965744468113e-05,0.447170543824246,0.00750311963129066
"43",2.82601425310238e-06,0.000245712419220695,2.1474454856861e-05,0.562315937002766,0.00598210563290667
"44",2.65800927455892e-06,0.000231597628324555,2.12325899407978e-05,0.412835524117328,0.00658709509217912
"45",2.19596279966779e-06,0.000236041448554978,2.11061330649519e-05,0.367874616314379,0.00614466827977512
"46",2.37774175267216e-06,0.000260113881100027,2.01744004334725e-05,0.436499414247636,0.00655103024863716
"47",2.86360380279349e-06,0.00026760032198015,1.97956195479471e-05,0.282743774252862,0.00755639934077297
"48",2.8759226523417e-06,0.00025408445699927,2.68210690599416e-05,0.360333450842345,0.00697756616906779
"49",2.46738173105854e-06,0.000278685416142979,2.36288856533874e-05,0.450103854343795,0.00753238348507805
"50",1.96842495632928e-06,0.000264763787792131,2.61236043294138e-05,0.43416462845225,0.00676430719682334
"51",2.41939231818705e-06,0.000228165299855775,2.65619025677508e-05,0.229353201643904,0.00684390911117673
"52",2.07419529790328e-06,0.000291747065355674,2.34554221425086e-05,0.486256401233031,0.00632795804025313
"53",2.21048089197204e-06,0.000264398030452383,2.23131725384661e-05,0.461460822320137,0.00745249033068819
"54",2.61123168347398e-06,0.000271947065319297,2.29963512267464e-05,0.685841806799989,0.00623272083529749
"55",2.66570589332297e-06,0.000252762845446593,2.46831982066208e-05,0.670625714681227,0.00576770687415999
"56",2.37518387636485e-06,0.000263247803107836,2.12225490529791e-05,0.42249608618111,0.006479265663191
"57",2.07270056703835e-06,0.000209058568896816,1.98828610351667e-05,0.530136495505445,0.00533025332868429
"58",2.07270056703835e-06,0.000209058568896816,1.98828610351667e-05,0.530136495505445,0.00533025332868429
"59",2.02941136323625e-06,0.00021214287059722,2.02052826261776e-05,0.617868064438112,0.00540294289222423
"60",1.96328902011922e-06,0.000236197436401626,2.13282400039972e-05,0.575225175403764,0.00586616108601847
"61",2.0659002618707e-06,0.000245222161942527,2.0645543754427e-05,0.50839588546286,0.00644584207362088
"62",2.11764101108962e-06,0.000271481021848692,2.24813472535655e-05,0.354638784507225,0.00570327565873727
"63",2.1155810706667e-06,0.000260104056835231,2.16028486911284e-05,0.543077499765982,0.00588330737648623
"64",2.29563556753817e-06,0.000266473300280216,2.07136738618024e-05,0.590317203684949,0.00637450294325888
"65",2.49868857240042e-06,0.000248813203817519,2.06009051692562e-05,0.874545208702984,0.00769051489806144
"66",2.57445516177685e-06,0.000294299892405808,1.98389622397076e-05,0.298775428138103,0.00766299654058214
"67",2.46872263379752e-06,0.000301556566135762,1.98579424742777e-05,0.379198346452023,0.00771349915499632
"68",2.20760409422454e-06,0.000283218749427825,2.32304167303074e-05,0.288941519964729,0.00785681514354543
"69",2.03561261744727e-06,0.000292610354552861,2.53043692161841e-05,0.192996121392215,0.00665540364890899
"70",2.2028852549495e-06,0.000255462031953735,2.62678678913836e-05,0.231775698896491,0.00770781589171045
"71",2.62098705100184e-06,0.000260021270666301,2.92798865294321e-05,0.353608622110284,0.00709265282609391
"72",2.52439360304156e-06,0.000277903424477653,2.54657313122464e-05,0.280102992066737,0.00633752986264162
"73",2.57612569875746e-06,0.00028360152658507,2.58732731871004e-05,0.272008777302729,0.00620053191915731
"74",2.6334040511194e-06,0.00027471696168258,2.93516046497458e-05,0.431010464165564,0.00652671379902433
"75",2.50943531045563e-06,0.000293640465556646,2.77146198793306e-05,0.178253397386539,0.00585215369976706
"76",2.16480078957758e-06,0.000284547589850938,2.7109422174551e-05,0.366298231132323,0.00610518383385078
"77",2.13297426649622e-06,0.000287275684091718,2.76340930220489e-05,0.41695352627064,0.00611480662560576
"78",2.05902731313851e-06,0.0002812778705778,2.73720199667248e-05,0.41166727480838,0.00574220930549818
"79",2.48109187300043e-06,0.00023151390893018,2.75341099384972e-05,0.390885817076946,0.00651778056555902
"80",2.06156002083327e-06,0.000258906664158586,2.7756922946084e-05,0.411277293101715,0.0065302057031716
"81",2.5885611375043e-06,0.000266273285779989,2.48076379877942e-05,0.558194039738324,0.00633486331617748
"82",2.84665863138854e-06,0.00020489957495267,2.74680754312991e-05,0.654836253083813,0.00538348197125397
"83",2.71570052282488e-06,0.000226100633020672,2.79445942903224e-05,0.580278058594183,0.00663140467571377
"84",2.61236612760474e-06,0.000245515908821276,2.8745347488418e-05,0.522397013148456,0.00674465170817865
"85",2.87581662464404e-06,0.000212530741363697,2.52088801618247e-05,0.609799816326472,0.00666634520521752
"86",2.72666964278784e-06,0.000221289474375198,2.54865949912455e-05,0.529422727844459,0.00751528678404061
"87",2.20932645526058e-06,0.000234565471176729,2.52623093614091e-05,0.79315611849886,0.00590708322212364
"88",2.19933183863779e-06,0.000258712881148167,2.51747495826885e-05,0.583811964595137,0.0066185313071969
"89",1.93446485186001e-06,0.000297671922835743,2.40324884977077e-05,0.683817239410109,0.00765761460445209
"90",1.97559281262525e-06,0.000304065539955208,2.44219815578459e-05,0.627737914585302,0.00786345425145163
"91",1.96927495920048e-06,0.000304231391993516,2.43180363354335e-05,0.624382436751471,0.00785936517256654
"92",2.76821642252319e-06,0.000267606488856155,2.35257799799678e-05,0.588502381825788,0.00691152329243837
"93",2.72960681550417e-06,0.000280875633679444,2.48784921121979e-05,0.705416372972423,0.00737868066931585
"94",2.10286216944099e-06,0.00028360975373612,2.18022543919978e-05,0.482105039543286,0.00731300773529975
"95",2.21952816939979e-06,0.000287535757562539,2.15118680822843e-05,0.378846706739731,0.00765901034682503
"96",2.22647634910719e-06,0.000278837744719322,2.46912984701754e-05,0.602842886813166,0.00741208068822652
"97",2.2532183060065e-06,0.000230912987126315,2.07043248221924e-05,0.332493690050464,0.00616927319409971
"98",2.0296387902088e-06,0.00025275067477928,2.5100995032333e-05,0.792515951495873,0.00578301967551328
"99",1.94048780585919e-06,0.000289720213331882,2.41379705152022e-05,0.254937319940761,0.00597289499310005
"100",2.3241229661686e-06,0.000270296985767249,2.84574118461241e-05,0.180337257816186,0.00563231808176375
"101",2.31874291271111e-06,0.000243331844073925,2.61729124503842e-05,0.620150287609083,0.00705147462566333
"102",2.7415570640415e-06,0.000228256391294209,2.41919138730187e-05,0.355078280605157,0.00726392314986932
"103",2.84309275606954e-06,0.000239408167488507,2.49258451971266e-05,0.315369368890869,0.00734255263502658
"104",2.84309275606954e-06,0.000239408167488507,2.49258451971266e-05,0.315369368890869,0.00734255263502658
"105",2.37893161880564e-06,0.000239520494448383,2.87244471122439e-05,0.912165772137326,0.0059506111543807
"106",2.29940468949845e-06,0.000234997677449464,2.82738939275788e-05,0.909512223976375,0.00599735201300553
"107",2.70218596804737e-06,0.00022313564960708,2.16486236551259e-05,0.704472178292989,0.00689372510629452
"108",2.71662540780464e-06,0.000237727078509549,1.97418285212358e-05,0.621814794695537,0.00779954287889122
"109",2.10831363290811e-06,0.000237732348493713,2.06882180759892e-05,0.478957077855731,0.00683038764010207
"110",2.11266135380924e-06,0.000239687580457427,2.09139314003512e-05,0.475597582936371,0.0068520523586902
"111",2.25894038386518e-06,0.000263896259602231,2.03355496146108e-05,0.547040182986051,0.00690097560023592
"112",2.15608399138433e-06,0.000247929172508116,2.06025172057525e-05,0.722194834139844,0.00786219945509483
"113",2.15608399138433e-06,0.000247929172508116,2.06025172057525e-05,0.722194834139844,0.00786219945509483
"114",2.15770752317823e-06,0.000205208867420703,2.20892362287986e-05,0.977065232007363,0.00782356511345933
"115",2.10931090192493e-06,0.000209380600370879,2.16199691756951e-05,0.997571584115367,0.00770725771672327
"116",2.10931090192493e-06,0.000209380600370879,2.16199691756951e-05,0.997571584115367,0.00770725771672327
"117",2.2555689708451e-06,0.000246571822476751,2.29085200081985e-05,0.810623473400516,0.00788771128827999
"118",2.01065009891571e-06,0.000241849476664141,2.14139760056054e-05,0.785841707756055,0.00765559523452056
"119",2.37755709943229e-06,0.000235396490335068,2.13693994207925e-05,0.311595509159802,0.00720656452450997
"120",2.38051222205976e-06,0.00024599762355302,2.01749138068445e-05,0.457465493182401,0.00730742847166084
"121",2.67970444743826e-06,0.000230759725330834,2.00542381003709e-05,0.776457397300777,0.00765370101496069
"122",2.81965337925862e-06,0.000246858666447351,2.51711247961073e-05,0.551418358324314,0.00591340584072385
"123",2.76248958431423e-06,0.000271316729806675,2.59480207499147e-05,0.459844279578817,0.00738494129587631
"124",2.41809565301678e-06,0.000219434685379234,2.56122143036388e-05,0.636514494865343,0.00704042763707197
"125",2.67385529711987e-06,0.000275114664325409,2.35888682573832e-05,0.831376976473517,0.00720833655615077
"126",2.68671399124858e-06,0.000279439552588054,2.4437775138708e-05,0.799145145618369,0.00746789174250845
"127",2.70168646973712e-06,0.000273164734162696,2.52964737449989e-05,0.728826266483306,0.00766588616763729
"128",2.78591811188368e-06,0.000238291761214393,2.32540648330351e-05,0.761428832805834,0.00688852167048344
"129",2.68596560172552e-06,0.00030361697246286,2.11107150232153e-05,0.442262629134413,0.00684357545907545
"130",2.47765123430646e-06,0.000290417809400714,2.48838507981071e-05,0.498346551234741,0.00610710885753088
"131",2.28606735057513e-06,0.000297969687709786,2.11638281393204e-05,0.436506799984167,0.00574392134678433
"132",2.36131402354374e-06,0.000292354671801445,2.34035100539448e-05,0.405817246520527,0.00691267860099836
"133",2.62855524848273e-06,0.000284868863729651,2.08330162191874e-05,0.55482187532789,0.00740534485627583
"134",2.62730196706368e-06,0.000285508567508844,2.06613905739613e-05,0.552642728517473,0.00742514962801138
"135",2.33434946822416e-06,0.000265045286459748,2.31947099037737e-05,0.234157673067755,0.00600263315500255
"136",2.30097072973365e-06,0.000232857753101766,2.0149332272297e-05,0.54509457348809,0.00606966023002297
"137",2.4823876370185e-06,0.000265129910020751,2.89134932402897e-05,0.709984990610735,0.0064233775571839
"138",2.74858634209253e-06,0.00024727111654954,2.85007269192186e-05,0.859771872433835,0.00756788621123402
"139",2.79346657178427e-06,0.000208493675742607,2.41750749239318e-05,0.915552011701888,0.00722724653777795
"140",2.56014917547773e-06,0.000251451547704021,2.75946228912947e-05,0.867243655872984,0.00770389138125418
"141",2.50880007459992e-06,0.000252198054445235,2.64352479394365e-05,0.862879168051155,0.00749049240456081
"142",2.6224624529324e-06,0.000247150032812115,2.59605317130125e-05,0.843901517650092,0.00675552669810651
"143",2.68455233474842e-06,0.000204145166791304,2.38748923445528e-05,0.793387695429037,0.00675531854646566
"144",2.65538611248447e-06,0.000300770913963875,2.6199093083195e-05,0.137887284631819,0.00752569017086177
"145",2.25095995386602e-06,0.000250612640691732,2.46145614096509e-05,0.440142144062955,0.00609623228665926
"146",2.62877716145684e-06,0.00021887172086409,2.29297528726818e-05,0.228344986703981,0.00785915356487529
"147",2.70831164810951e-06,0.000261036429445353,2.2389680631575e-05,0.178070554536764,0.00680998913270731
"148",2.85673695470672e-06,0.000231595140865582,2.92135751904145e-05,0.39825720331186,0.00714006078065552
"149",2.45915085504846e-06,0.000207723702362059,2.24534938741506e-05,0.786272176435893,0.00530906249822432
"150",2.07994959096812e-06,0.00028485511427957,2.8027706729696e-05,0.505772063939042,0.00567886678472598
"151",2.87677602988152e-06,0.000257284330457034,2.20547996852663e-05,0.452793293822899,0.00665286512829201
"152",2.8585309581556e-06,0.000270509161851866,2.43624173516591e-05,0.331461635124097,0.00753471226861617
"153",2.56967269531342e-06,0.0002814634075258,2.55190167200479e-05,0.470626868451865,0.00748277083432873
"154",2.56967269531342e-06,0.0002814634075258,2.55190167200479e-05,0.470626868451865,0.00748277083432873
"155",2.56967269531342e-06,0.0002814634075258,2.55190167200479e-05,0.470626868451865,0.00748277083432873
"156",2.81076492466198e-06,0.000250265091223598,2.83309973002917e-05,0.433741427391469,0.00687991736206929
"157",2.87918587039701e-06,0.000238987530387529,2.73581005436754e-05,0.695139106462171,0.00681284989728066
"158",2.86969177232205e-06,0.000227709216854165,2.38271981707967e-05,0.989183254010698,0.00629969498809957
"159",2.86482872689681e-06,0.000224574603409985,2.38558605422035e-05,0.9961662490975,0.00629578605220886
"160",2.87802934414498e-06,0.000226556010928373,2.68053043959659e-05,0.697303358315046,0.00692925593143912
"161",2.3873831339938e-06,0.000219817923414621,2.7493481150809e-05,0.859378290097352,0.00668299568232431
"162",2.69060038631593e-06,0.000213965750494098,2.49593358686653e-05,0.748548597457718,0.00738110945935554
"163",2.51371294496704e-06,0.000239632571634972,2.57591455743393e-05,0.911791959609875,0.00700667305916791
"164",2.31179935521961e-06,0.000266039273969902,2.80910991129888e-05,0.84536469719725,0.00678329253171874
"165",2.60712672452921e-06,0.000268033049791482,2.33985582877808e-05,0.455005353649799,0.00587245144910756
"166",2.34862755765567e-06,0.000270874023236308,2.6808627504646e-05,0.342250716197583,0.0058263556826155
"167",2.75227802245721e-06,0.000270810059739871,2.53866977744802e-05,0.531296899733266,0.00596383569955224
"168",2.6627156808324e-06,0.000265137651582421,2.42849107201266e-05,0.608663707910497,0.00593684087924076
"169",2.36047891542408e-06,0.00029947905254979,2.63243812690148e-05,0.466066779401872,0.00638056520573982
"170",2.27090544360257e-06,0.000268640766488401,2.76161523654761e-05,0.442993934114721,0.00705430446110369
"171",2.43734136637168e-06,0.000263039974343941,2.63053635347622e-05,0.323956719056553,0.00739005188739295
"172",2.0921336763854e-06,0.000277527123880272,2.72360535041372e-05,0.961388833586936,0.00779963177567209
"173",2.10699425115057e-06,0.000271090628096008,2.64242301081442e-05,0.936940972792681,0.0077572487882595
"174",2.18024523232683e-06,0.000274201626952071,2.46868999080142e-05,0.54974000871346,0.00772066399591273
"175",2.47261503137117e-06,0.000221866609006571,2.55431019658416e-05,0.940348575341945,0.00677395221338217
"176",2.0183154716396e-06,0.000261744902891112,2.61397966927976e-05,0.764744138809735,0.00767449450139391
"177",2.00726572855516e-06,0.000262336714350381,2.52151032253795e-05,0.752529908246015,0.00762869407893183
"178",2.18949543017462e-06,0.00022697855777893,2.52415969229236e-05,0.570428349631463,0.0065389436695412
"179",2.68833525940054e-06,0.000212627266653616,2.20567583336312e-05,0.506490072727493,0.00788030454713201
"180",2.36646718090848e-06,0.000206204252156381,2.07304570484162e-05,0.304677260964636,0.00776350290106919
"181",2.3828154252264e-06,0.000206696013502878,2.04491380339219e-05,0.304908474840122,0.00783333933042008
"182",2.33697041875358e-06,0.00020399228609054,1.99845131226377e-05,0.346036883877311,0.00780556267523393
"183",2.33697041875358e-06,0.00020399228609054,1.99845131226377e-05,0.346036883877311,0.00780556267523393
"184",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"185",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"186",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"187",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"188",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"189",2.4002875751915e-06,0.000204184385983395,1.97505160855685e-05,0.39717205830908,0.007691525632044
"190",2.53717160511222e-06,0.000211897051361275,2.26209697283408e-05,0.722297616495936,0.00728522596860609
"191",2.03436174665134e-06,0.000224372869431455,2.60935432236859e-05,0.933065251361701,0.00768127096316809
"192",2.07273552201463e-06,0.00024750351328452,2.60865790621578e-05,0.578894260165211,0.00732694884037371
"193",2.09238483113294e-06,0.000289691245486477,2.48320743145691e-05,0.530794856886873,0.0077084748365146
"194",2.25059791975595e-06,0.00028211962678988,2.5862380324498e-05,0.604194761789132,0.00724536916442265
"195",2.46668171262566e-06,0.000210222533762929,2.32631550294438e-05,0.326137694213776,0.00788663434811436
"196",2.44143139238303e-06,0.000207915143740309,2.58624147556014e-05,0.572488708158877,0.00702919829321753
"197",2.44143139238303e-06,0.000207915143740309,2.58624147556014e-05,0.572488708158877,0.00702919829321753
"198",2.32470676440298e-06,0.00020993688230799,2.39151071569319e-05,0.565217125196896,0.00646431200986169
"199",2.5807777291392e-06,0.000250562920007111,1.98842986660168e-05,0.447082475019516,0.00749161871682331
"200",2.42732317369455e-06,0.000233888008465413,2.06842338152994e-05,0.421621833851015,0.00727170587007223
"201",2.33298734725003e-06,0.000272055168772759,2.20224870068574e-05,0.406118754721489,0.00628257020838639
"202",2.36597625153393e-06,0.00021966630261065,1.97690497699888e-05,0.830385497992909,0.00543782912840788
"203",2.25116835400092e-06,0.000206714662185936,2.15141238392904e-05,0.867329742260968,0.00557736847907504
"204",2.25681829229121e-06,0.000206390820535286,2.15214858871037e-05,0.866726947309921,0.00557909228803512
"205",2.40037931692345e-06,0.000217192903560748,2.26146405895619e-05,0.84745477822452,0.00546541911608443
"206",2.16392007804287e-06,0.000245357025308929,2.0595963609056e-05,0.644111852677138,0.00559808121032521
"207",2.33083017149895e-06,0.000255897288596753,2.00507694243579e-05,0.571639009038596,0.00553531405682227
"208",2.39360784873612e-06,0.000236168463046581,2.31493951415337e-05,0.552126288525869,0.00677955010082202
"209",2.37736797317452e-06,0.000246724155944155,2.4421640250715e-05,0.387280891087572,0.00676355650358402
"210",2.71964237814687e-06,0.000238955707800501,2.60500194290137e-05,0.225635015499214,0.00715278257113733
"211",2.71633262592858e-06,0.000242773111975535,2.44894450802272e-05,0.301866301653336,0.0078502356634652
"212",2.69438704840396e-06,0.000234006436139685,2.44130488857102e-05,0.340088090897097,0.00785180595975591
"213",2.48428658400636e-06,0.000203572670974355,2.35146151546292e-05,0.461184221503398,0.0066798592847552
"214",2.79034354151814e-06,0.000212911660403862,2.18204148450893e-05,0.143108048300628,0.00569889660044346
"215",2.74382294605777e-06,0.000207127618717934,2.12997523077139e-05,0.163312982552818,0.00535248706567351
"216",2.75018372228186e-06,0.000203815665175934,2.18104859246062e-05,0.180155023692249,0.00531794943149344
"217",2.76371844060048e-06,0.000208015510535156,2.18063790424897e-05,0.333392668573699,0.00548543509197971
"218",2.85314191495478e-06,0.000216608875524855,2.1621359010263e-05,0.369242365536808,0.00570837275940998
"219",2.875862263408e-06,0.000215791418196323,2.15450603627718e-05,0.454505390212129,0.00598512046731868
"220",2.88668530499442e-06,0.00022019908177258,2.2648084626785e-05,0.413053472252929,0.00652680247541519
"221",2.88190139461251e-06,0.000220321618579649,2.2747755142459e-05,0.423460520108426,0.00650611743512108
"222",2.69709775008363e-06,0.000223863407580173,2.51840834467185e-05,0.670811606297064,0.00594155660592698
"223",2.69320173462776e-06,0.000206910705461949,2.66300609138797e-05,0.714956672340652,0.00569168856847239
"224",2.70190765951906e-06,0.000211978433741638,2.63692631822645e-05,0.708728985412381,0.00565031044386938
"225",2.67423842351792e-06,0.000208384478734149,2.61599163211065e-05,0.728787201221208,0.005592289018937
"226",2.59389294383021e-06,0.000252119392194852,2.58637745770585e-05,0.723903890488826,0.00706965469674339
"227",2.4264706247433e-06,0.000229897277478872,2.58420667565878e-05,0.893538205878532,0.006957435738968
"228",2.22940415082271e-06,0.000224315503666911,2.46230667891224e-05,0.727320392990775,0.00769069156419722
"229",2.36257365815534e-06,0.000216678383676422,2.8268736972536e-05,0.913642968586077,0.00690017954071994
"230",2.56512289033417e-06,0.000273567218904772,2.69028113293113e-05,0.866002592994298,0.00724166604233028
"231",2.73643959509767e-06,0.000227047727198316,2.73196435673003e-05,0.902295509481109,0.00635121613864668
"232",2.39473990254229e-06,0.000233855244590468,2.69717047760304e-05,0.177769044600416,0.00537706545732719
"233",2.20873588054368e-06,0.000216806847591561,2.61326583488725e-05,0.293422308320414,0.00540580230105038
"234",2.2171981969513e-06,0.000210746920852908,2.535280177229e-05,0.419699208896521,0.00543818217777202
"235",2.07534680867892e-06,0.000248693053189849,2.39886594558619e-05,0.986956828304203,0.00769548639791401
"236",2.10158729312744e-06,0.000245972679028847,2.39190076977978e-05,0.991952757873854,0.00774249612519698
"237",2.308975714144e-06,0.000226152305442981,2.19775724817737e-05,0.829675226542556,0.00714652790094319
"238",2.7777218584912e-06,0.000240825789389615,2.08681694035823e-05,0.596436323173777,0.00657913495318356
"239",2.77654662655506e-06,0.000241049150283819,2.114149491049e-05,0.597271250783877,0.00656002346942572
"240",2.82232454685425e-06,0.00026839470435214,2.3029520864401e-05,0.812963222784999,0.00692428098168695
"241",2.52594806357539e-06,0.000262480457620077,2.42558993155873e-05,0.669820608219537,0.00687008144470895
"242",2.41302540785528e-06,0.000287966774368463,2.04373880837852e-05,0.433889162381129,0.00788723995181212
"243",2.12381786344373e-06,0.000282975118333427,2.02984867247845e-05,0.564490844960097,0.00754893307303199
"244",2.15286363999079e-06,0.000280987121218712,1.99351247263966e-05,0.581353117003009,0.00745947033302272
"245",2.15164717202611e-06,0.00027885107839341,1.98176929632922e-05,0.59090001903594,0.00746023195907993
"246",2.14645969568627e-06,0.000280102623354303,1.96194136439741e-05,0.585331923956313,0.00750294543541928
"247",2.48405184092583e-06,0.00025096071142893,2.07892257499461e-05,0.542559590676221,0.00691598580080738
"248",2.54533253766843e-06,0.000220101158510017,2.37387381089687e-05,0.875962351045273,0.00530853336585629
"249",2.64239889264467e-06,0.000244884697120297,2.44124995236402e-05,0.641525396206171,0.00670036272032692
"250",2.45941484686603e-06,0.000235692422112488,2.77897562926003e-05,0.821643456229647,0.00656914903266272
"251",2.83392160468111e-06,0.000232287887297034,2.36406528796901e-05,0.547392311789963,0.00613648500265007
"252",2.56899034966198e-06,0.000212775310494571,2.45221110566652e-05,0.55307607533467,0.00676205114365599
"253",2.2654568889912e-06,0.000231802157183619,2.18705798169661e-05,0.768701474623823,0.00598947340658065
"254",2.36695637668752e-06,0.000212381163246855,2.03016801394231e-05,0.762549378526648,0.00587923408532894
"255",2.07567542138852e-06,0.000252318694070007,2.1962380307632e-05,0.556879500676223,0.0058842252602802
"256",2.5010767270065e-06,0.000296706029050979,2.06114225887276e-05,0.309538222053051,0.00739797985598824
"257",2.42979596591753e-06,0.000286117520463521,2.07868982734555e-05,0.390873487498413,0.00724439150735237
"258",2.26224620739782e-06,0.000303932939007695,2.40823972065081e-05,0.413430540953807,0.00619703558725024
"259",2.32485330905231e-06,0.000232390917003758,2.76470947139691e-05,0.660547056009275,0.0063001799305055
"260",2.7526768897803e-06,0.000286510752646295,2.34830821118237e-05,0.279687197732474,0.00736721629297554
"261",2.80121192483433e-06,0.000287840818619634,2.31182729054848e-05,0.375425747884312,0.00751650621556124
"262",2.74340025076656e-06,0.000280639490930094,2.37226956067908e-05,0.151397066582573,0.00663794247664132
"263",2.33205137100956e-06,0.000286727517343405,2.21205186054443e-05,0.219946381569003,0.00677733822388699
"264",2.09864274318184e-06,0.00020855869602941,2.03612296441598e-05,0.633446367567581,0.00615471835811371
"265",1.95644115372931e-06,0.000204783938412894,2.37909885586977e-05,0.585700015168621,0.00539527738527523
"266",1.95644115372931e-06,0.000204783938412894,2.37909885586977e-05,0.585700015168621,0.00539527738527523
"267",1.95644115372931e-06,0.000204783938412894,2.37909885586977e-05,0.585700015168621,0.00539527738527523
"268",1.95644115372931e-06,0.000204783938412894,2.37909885586977e-05,0.585700015168621,0.00539527738527523
"269",1.95644115372931e-06,0.000204783938412894,2.37909885586977e-05,0.585700015168621,0.00539527738527523
"270",2.41214287906729e-06,0.000245705826646391,2.78859770448258e-05,0.326336448468468,0.00748236688949284
"271",2.84548407942467e-06,0.000218125756565338,2.20913617366461e-05,0.274396829276814,0.00655770761394956
"272",2.75431839382657e-06,0.000270210881482654,2.3408980521567e-05,0.36037093563753,0.00651966881390447
"273",2.80448500369435e-06,0.000287181500971303,2.29646893747328e-05,0.37494836384787,0.00548311482890265
