"","KC","K14","K41","V1"
"61",0.00179822053027036,0.000229083806591117,0.000133934643874088,6163.07727502663
"62",0.00163349936547693,0.000291160612551482,0.000144075163387391,6564.84806993292
"63",0.00163349936547693,0.000291160612551482,0.000144075163387391,6564.84806993292
"64",0.00181973819920334,0.000312592515080543,0.000122812319912026,5409.6406416729
"65",0.00181973819920334,0.000312592515080543,0.000122812319912026,5409.6406416729
"66",0.00222793127036402,0.000273806380310397,0.00012446422710298,6158.18460612069
"67",0.00201583647032974,0.000309977761598207,0.000125507435521706,7923.93831631526
"68",0.00201583647032974,0.000309977761598207,0.000125507435521706,7923.93831631526
"69",0.00201583647032974,0.000309977761598207,0.000125507435521706,7923.93831631526
"70",0.00201583647032974,0.000309977761598207,0.000125507435521706,7923.93831631526
"71",0.00183229687401105,0.000300552979168551,0.000141031332107931,7043.97974157498
"72",0.00185930028285503,0.000290005090649447,0.000150790080425669,6056.71411559332
"73",0.00192633020591975,0.000247777161355019,0.000135971172471702,5797.49291236572
"74",0.00183828429736538,0.000224239974786494,0.000157942620948059,5869.03568006637
"75",0.00194914902573415,0.000253294870209972,0.000160239285302644,7866.37886303351
"76",0.00194914902573415,0.000253294870209972,0.000160239285302644,7866.37886303351
"77",0.00203586724484248,0.000236108606658771,0.000163452078574681,7608.93883078288
"78",0.00172359459999501,0.000301086980104904,0.000148784648723596,6850.40456021199
"79",0.00174727119332401,0.000241295603276181,0.000135043197663931,7062.19607348564
"80",0.00172837307699716,0.000289797929333899,0.000156980484645483,6785.91706558896
"81",0.00156480692170947,0.000291355535139408,0.000174089549294025,6758.15268993016
"82",0.00163311612932,0.000292354829847593,0.000138401330656992,7928.11443130227
"83",0.00191558291603674,0.000295291831597429,0.000171093740576581,6955.32808641656
"84",0.00191558291603674,0.000295291831597429,0.000171093740576581,6955.32808641656
"85",0.00176520142925775,0.000323412757099689,0.000172057780208557,7115.6547824956
"86",0.00154146444306064,0.000291767227250372,0.000142043998742875,5777.82877706423
"87",0.00181157568669071,0.000302086644636931,0.000153884159126078,5940.12681900638
"88",0.00157986012264622,0.000254275007485764,0.000133023167707648,6940.14077958679
"89",0.00162338910484757,0.000308651191181967,0.000130445238347604,6061.90066087466
"90",0.00216779278469713,0.000259914950909883,0.000137865851023428,6382.57974225373
"91",0.00200514626238359,0.000316829062043687,0.00014868728540783,6551.00316648727
"92",0.00192927218844892,0.000309112527938285,0.000153564130688065,5394.91365441954
"93",0.001974519917842,0.000281479311122456,0.000149673738657985,6195.82947697125
"94",0.00200311335993784,0.000279484074503902,0.000146829965051505,5779.79428645244
"95",0.00183212287446069,0.000231934496161445,0.000175287440141992,5562.60961477105
"96",0.00183212287446069,0.000231934496161445,0.000175287440141992,5562.60961477105
"97",0.00192902303937434,0.000239456080369296,0.000162908741216598,5508.79115259686
"98",0.00176096883263494,0.000263505834535157,0.000142240799228267,5537.61767233983
"99",0.00161327669292318,0.000280915092504195,0.000132304477953953,5482.17921420254
"100",0.00198004165472721,0.000321773816616352,0.000174092612468786,5589.18288069744
"101",0.00198004165472721,0.000321773816616352,0.000174092612468786,5589.18288069744
"102",0.00195460954113864,0.000242169426075474,0.000138288931113616,6839.79169148846
"103",0.00184326766792044,0.000298972804593176,0.000143469285586324,5700.30129268037
"104",0.0018792483072176,0.000322452822937823,0.000156602663626543,6009.82145588076
"105",0.00162102985949201,0.000307157590780995,0.000175783629772754,5556.42224338599
"106",0.00162102985949201,0.000307157590780995,0.000175783629772754,5556.42224338599
"107",0.00200979466199102,0.000291732498545367,0.000155881731780938,6462.72071158681
"108",0.00172578946138925,0.000305736712553383,0.000135672584001307,5498.82010680634
"109",0.00190756672715428,0.000294807918970328,0.00016561680005306,6170.34134399597
"110",0.00215538777394705,0.000290630790991936,0.000154243321473364,6220.24513590533
"111",0.00183406334876662,0.000289177776497676,0.000154279941093892,6542.33103224648
"112",0.00199395924082473,0.000306401303475107,0.000148822951879641,6294.08142949035
"113",0.0015718312483195,0.00028759801892914,0.000138132824459631,7160.55099177341
"114",0.00213582503237099,0.000242320240506132,0.000141961040339506,6169.25697746455
"115",0.00193049840478171,0.000223647342954961,0.000132924441137579,6190.78332069886
"116",0.00193049840478171,0.000223647342954961,0.000132924441137579,6190.78332069886
"117",0.00201690571529071,0.000229128460931232,0.000150431841154738,5887.88487326129
"118",0.00186388538133059,0.000243929582112141,0.000157191281939729,6907.5741250765
"119",0.00177041852923761,0.000312205793431854,0.000131280050793974,6554.49208696386
"120",0.00177041852923761,0.000312205793431854,0.000131280050793974,6554.49208696386
"121",0.00185480510719492,0.000310545319981496,0.000144200836869419,7404.15441432281
"122",0.00195611541166329,0.000265905636309675,0.0001685751846473,5733.35230815592
"123",0.00209838311726562,0.000233286357006922,0.00015177821515021,5744.01928520199
"124",0.00212556735230626,0.000285149809466317,0.000159803680824727,5544.34954549559
"125",0.00219063037405971,0.0002698891046414,0.000161538418151055,5939.90409212129
"126",0.00219063037405971,0.0002698891046414,0.000161538418151055,5939.90409212129
"127",0.00226970537210585,0.000280252839019148,0.000174530422242726,5828.56713700872
"128",0.00226970537210585,0.000280252839019148,0.000174530422242726,5828.56713700872
"129",0.00204617250722992,0.000224423263633528,0.000131456960281005,7433.23656875062
"130",0.00167688113158872,0.000263525702872539,0.000136336937394065,5685.14611232594
"131",0.00193852487143571,0.000241917286584033,0.000126667227519953,7079.52949056336
"132",0.00227568721639249,0.000265920006298294,0.000147170017112596,5366.90421531758
"133",0.00196943389869626,0.00025182467210636,0.000144547287107486,6997.33973449029
"134",0.00188405149052513,0.00024019074841586,0.00012755339691089,6453.20527472298
"135",0.00170837266118703,0.000254740844755865,0.000122324433462138,5891.2282050217
"136",0.00202266555483515,0.000230928812469372,0.00015709335170003,5870.35476010805
"137",0.00201068313926837,0.000240189502575493,0.000137178206157961,6826.4546347193
"138",0.00215925067883833,0.00022411902415439,0.000122639090852387,7626.29724842528
"139",0.00181836060922187,0.000267392516048074,0.000124053919921324,6785.83853022046
"140",0.00198247227375908,0.000270658795365454,0.000127217056168415,7922.98769269759
"141",0.00213853201376729,0.00030388959168594,0.000151539768807454,6496.03604420399
"142",0.0018921701488426,0.00023088886582172,0.000154403713330265,7049.68290844046
"143",0.00215334148529972,0.000278418264630829,0.000150772683641546,7692.05689356312
"144",0.00199541438570538,0.000228524850711296,0.000145648408072442,7441.19194886857
"145",0.00208729990340594,0.000252865797237204,0.000146782447773804,5519.37023311387
"146",0.00205445482959634,0.000294667871524253,0.000154148985229499,7096.69655004009
"147",0.00184116197265584,0.000320213067126461,0.000177060666715625,7066.67519490188
"148",0.00184116197265584,0.000320213067126461,0.000177060666715625,7066.67519490188
"149",0.00164564101597497,0.000296226861576395,0.000153947734528463,5581.67255543739
"150",0.00153842442783583,0.000253594146123734,0.000159266163494579,5702.65364420655
"151",0.00155779144976642,0.000289724630437282,0.000148698939365848,6822.12214327186
"152",0.00167073561430941,0.000238398853127783,0.000164324286246149,6795.46659032445
"153",0.00203534910359703,0.000249667874533707,0.000154381431700004,6726.86804591547
"154",0.00179762261483242,0.000264308015034715,0.000154886053595299,6843.11802259616
"155",0.00162757441758064,0.0002631502789726,0.000122017611603598,6687.73736968929
"156",0.0015815431381331,0.000223267380990184,0.000146303864036955,7253.39657873031
"157",0.00226462944424303,0.000304957668229568,0.000152536635182377,5399.44004397654
"158",0.0019081321278374,0.000317141757325671,0.000172755972479822,6476.30773709159
"159",0.00199207705674594,0.000275028335679488,0.000162744701414333,6700.04184112521
"160",0.00195718759045471,0.00025574800996124,0.000147062728687521,7584.56338889425
"161",0.00200032149080072,0.000289987250121215,0.000158871452659522,7998.87605478295
"162",0.00200032149080072,0.000289987250121215,0.000158871452659522,7998.87605478295
"163",0.00200032149080072,0.000289987250121215,0.000158871452659522,7998.87605478295
"164",0.0018421283552664,0.000231492368318444,0.000133249351147489,5848.50410277024
"165",0.0018421283552664,0.000231492368318444,0.000133249351147489,5848.50410277024
"166",0.00208776298217041,0.000218230311002138,0.000124998952077183,6478.9763164821
"167",0.00208776298217041,0.000218230311002138,0.000124998952077183,6478.9763164821
"168",0.00195346118408125,0.000223288249118759,0.000175308734203436,7707.50602463121
"169",0.00173424049552604,0.000225159983502688,0.000156204361139502,7567.28308238986
"170",0.00173424049552604,0.000225159983502688,0.000156204361139502,7567.28308238986
"171",0.00157020826981666,0.000315909757620454,0.000165268121154848,6305.39764212722
"172",0.00157020826981666,0.000315909757620454,0.000165268121154848,6305.39764212722
"173",0.00157020826981666,0.000315909757620454,0.000165268121154848,6305.39764212722
"174",0.00157020826981666,0.000315909757620454,0.000165268121154848,6305.39764212722
"175",0.00160888492354169,0.000296103577209393,0.000158162866592905,6983.72511052287
"176",0.0020541689127249,0.000265650422882757,0.000177659794229704,7677.92812942876
"177",0.00177483967818449,0.000312701931415482,0.000157782749619417,7893.02405117457
"178",0.00166194718278021,0.000298750149267146,0.000152219535824832,7966.73139710932
"179",0.00198118709988869,0.000285970850444364,0.000156921723785985,6406.27666234497
"180",0.00210791670359761,0.000258969583555163,0.000154771521386582,7349.15892339859
"181",0.00227054332411328,0.000323527122229205,0.000154670022092639,6928.86421995188
"182",0.00196301645504726,0.000299277308215311,0.000151171368503188,7202.44921772676
"183",0.00212713713477917,0.000319880289420656,0.00017475006731727,7127.01160751728
"184",0.00167280911208801,0.000291699980515365,0.000132055479233952,7874.68079322385
"185",0.00175003414034249,0.000297148773440912,0.000127260868203312,6810.70000641867
"186",0.0016752999384175,0.000298512187112356,0.000139948966155538,6709.08467297631
"187",0.00177023855084372,0.000249654665495188,0.000144649383603466,6630.8863845995
"188",0.00177023855084372,0.000249654665495188,0.000144649383603466,6630.8863845995
"189",0.00173970751866919,0.000307550912774,0.000134089021068683,6607.4467004044
"190",0.00224975871029246,0.000283583185075251,0.000136488237248593,5605.37089521077
"191",0.00196959061349187,0.00022900437528652,0.000143151520264361,6710.77444425067
"192",0.00216735356380008,0.000300105283748087,0.000147982442338631,5891.22966001408
"193",0.00216735356380008,0.000300105283748087,0.000147982442338631,5891.22966001408
"194",0.00207146775562453,0.000271302579720896,0.000142967635914908,5493.88737058792
"195",0.00161837436628191,0.00023992249445826,0.000125511596656295,5868.82127733666
"196",0.00174448600705351,0.00025096715283162,0.000124785265780143,5876.91727755667
"197",0.00174448600705351,0.00025096715283162,0.000124785265780143,5876.91727755667
"198",0.00191024087462713,0.000247847606888425,0.000149882631463831,7948.93812734658
"199",0.00191024087462713,0.000247847606888425,0.000149882631463831,7948.93812734658
"200",0.00199674148366446,0.000305219845991032,0.000166192936075671,7654.17529965207
"201",0.00201303112675867,0.000292782574033766,0.000171511282017652,7143.75798467226
"202",0.00170133198445884,0.000322756064644162,0.000137556040052971,5821.1301496962
"203",0.00169866244397798,0.000304872229131041,0.000155374670431077,6573.79465906762
"204",0.00169866244397798,0.000304872229131041,0.000155374670431077,6573.79465906762
"205",0.00167834845679984,0.000228118062120662,0.000167388282591784,6627.43359393058
"206",0.00167834845679984,0.000228118062120662,0.000167388282591784,6627.43359393058
"207",0.00159973976718243,0.000245634009116887,0.000177102612559307,7340.1493162896
"208",0.00178418016274292,0.000219790614487555,0.00015383296129156,6627.98901812957
"209",0.00161195344862184,0.00024282894329968,0.000130851540616978,6914.90873596559
"210",0.00195873161638625,0.000238192523583533,0.000139225563693632,7463.46611641725
"211",0.00173020674329213,0.00026054205532375,0.000143307979183131,6490.09503109806
"212",0.00186668476912412,0.000238714323841295,0.000158747268069357,7463.24907009337
"213",0.00178775213856716,0.000294321903436542,0.000158905646715636,7950.74172100763
"214",0.00169415232473182,0.000296851325839693,0.000128027285879011,6956.65751240494
"215",0.00155936239053246,0.000251400898208492,0.000156246636044283,5404.52464340614
"216",0.00155936239053246,0.000251400898208492,0.000156246636044283,5404.52464340614
"217",0.00155936239053246,0.000251400898208492,0.000156246636044283,5404.52464340614
"218",0.00159815552534252,0.000255004061613857,0.000122429739082609,6017.16243062187
"219",0.00189772421732121,0.000298501550244121,0.00013530913802511,6277.6316357211
"220",0.00210329958006258,0.000313797148793595,0.000169742099327574,5593.97689831223
"221",0.00210329958006258,0.000313797148793595,0.000169742099327574,5593.97689831223
"222",0.00162051389605756,0.000318800372360466,0.000175916643287649,5554.03997295814
"223",0.00162051389605756,0.000318800372360466,0.000175916643287649,5554.03997295814
"224",0.0021315411171506,0.000257178197274859,0.00017475022308263,6146.09017398875
"225",0.00199075754140213,0.000244077934140278,0.000152928244105322,5470.59213970639
"226",0.00187207568064241,0.000255609763825898,0.000160546911046167,6774.92692127431
"227",0.00183034171514521,0.000278774344312121,0.000121527451249158,7184.26956224349
"228",0.00215552763080749,0.000232258509850343,0.000168633271261324,7672.87146311358
"229",0.00222423047882139,0.000305273026999328,0.000169641705171406,6131.33557945427
"230",0.00203654823176154,0.000250482172335667,0.00014799805495292,7613.90889411541
"231",0.00217073682979688,0.000232841944339589,0.000169895061255696,7543.70283761409
"232",0.00217073682979688,0.000232841944339589,0.000169895061255696,7543.70283761409
"233",0.00224297379541199,0.000246106455908404,0.0001268890648822,7542.1388968183
"234",0.00224297379541199,0.000246106455908404,0.0001268890648822,7542.1388968183
"235",0.0016110064374418,0.000249957049960337,0.000146073786913301,6573.20001643087
"236",0.0016110064374418,0.000249957049960337,0.000146073786913301,6573.20001643087
"237",0.0016110064374418,0.000249957049960337,0.000146073786913301,6573.20001643087
"238",0.00156424240604261,0.000246582793646722,0.00012460159235867,6499.87809577161
"239",0.00179981385048102,0.000305015304765607,0.00015335069570957,7228.34534949969
"240",0.00156925093438298,0.00026736872696644,0.000148902694152762,6821.03427281734
"241",0.00168699866668126,0.000239040049218051,0.000155163405125969,5995.92788787804
"242",0.00185431158513005,0.000298477039767374,0.000136818052167638,6220.79961359525
"243",0.00206199687721117,0.000272347014960825,0.000138852506940514,6984.18085955008
"244",0.0017716134348281,0.000311074528510066,0.000141325868103222,6925.35674850894
"245",0.00161688764523705,0.000220694921300169,0.000130822435212859,7785.95761644363
"246",0.00211895332847536,0.000301649326157742,0.000141689165895207,6651.45701992194
"247",0.00228311914032125,0.000320237325805816,0.000142094075324249,6281.77677504274
"248",0.00192109329591713,0.000309300820949325,0.000151772419764721,6567.29131013644
"249",0.00161401130742673,0.000286385757221961,0.000144136426197785,6973.11620695819
"250",0.00191298303051417,0.000305682368146106,0.000124791986392532,5663.52800326257
"251",0.00191298303051417,0.000305682368146106,0.000124791986392532,5663.52800326257
"252",0.0021483817183525,0.00029596585677213,0.00013473335189644,5639.43247102412
"253",0.00213956516421926,0.000254986798339811,0.000144760957477744,5504.64132383774
"254",0.00202332485722173,0.000273306471661589,0.000159332500060938,6908.87076660095
"255",0.00219588446562689,0.000305120976940514,0.00015916939810459,7868.06592953634
"256",0.00164787395113769,0.000324282576865109,0.000119211234959078,7769.37495710578
"257",0.00164787395113769,0.000324282576865109,0.000119211234959078,7769.37495710578
"258",0.00168808353910935,0.000299130106551762,0.000145016869494356,7474.65033953006
"259",0.00213716859584133,0.000220646762590997,0.000148374756061899,7011.58981069577
"260",0.00196217967818892,0.000227074328720503,0.00013494204037294,6965.17199027423
"261",0.00168728433318525,0.000266530572822945,0.000141588528246715,6727.35161332346
"262",0.00176482867427641,0.000221363692273779,0.000148677538020795,6736.2200423966
"263",0.00183275582529886,0.000243946368107329,0.000166941160645843,6679.27966381269
"264",0.00183275582529886,0.000243946368107329,0.000166941160645843,6679.27966381269
"265",0.00219915429551505,0.00022097096587618,0.000137646002991134,6698.54134054978
"266",0.00182319952842047,0.00024587897702873,0.000168903108808615,6043.98677749462
"267",0.00197927598460862,0.000273845728924929,0.000128159102712843,6034.20161494274
"268",0.00153822472193056,0.00029930901447383,0.000134402572379293,5705.81327707127
"269",0.00199302196440874,0.000321193117695603,0.000123668794821624,5603.49950418323
"270",0.00189022061770223,0.000319987587944316,0.00016568897218861,7578.6737503475
"271",0.00189022061770223,0.000319987587944316,0.00016568897218861,7578.6737503475
"272",0.00209126948656998,0.000315508175788659,0.000140166099675484,7006.79691246884
"273",0.00213983841242339,0.000241141109416431,0.000139446482734494,7818.45784726798
"274",0.00213983841242339,0.000241141109416431,0.000139446482734494,7818.45784726798
"275",0.00189651976450979,0.000257515179353777,0.000146810865339807,7656.52556149579
"276",0.00189651976450979,0.000257515179353777,0.000146810865339807,7656.52556149579
"277",0.00178189190183859,0.000263113095669411,0.000156383515657097,7702.30703516394
"278",0.00211088231752451,0.000259440339807502,0.000156971334068866,7730.99221418978
"279",0.00208571473594564,0.000305261858965594,0.000177313787583448,7935.21315090776
"280",0.00187668400755355,0.000320715173651302,0.000176069605661473,7673.85918034648
"281",0.00171474219808494,0.000280008533876623,0.000164737847721347,5618.34340237789
"282",0.00205970648726928,0.000304853224029985,0.000169638442490635,7958.72339681812
"283",0.00179902384131844,0.000239659006543072,0.000138531637769774,7185.72854000315
"284",0.0016665473345076,0.0002663096708581,0.00016563897445852,7180.61948612763
"285",0.0016665473345076,0.0002663096708581,0.00016563897445852,7180.61948612763
"286",0.0020558179627471,0.000241138591431504,0.000172551095794475,7554.24285897389
"287",0.0020558179627471,0.000241138591431504,0.000172551095794475,7554.24285897389
"288",0.00214613947551337,0.000311140136105467,0.0001597767995266,7966.01906645674
"289",0.00214613947551337,0.000311140136105467,0.0001597767995266,7966.01906645674
"290",0.00184026499843021,0.000249031115363193,0.00013600652627362,6172.42520788638
"291",0.00184026499843021,0.000249031115363193,0.00013600652627362,6172.42520788638
"292",0.00203384859858231,0.000251068317311366,0.000125002994582273,7258.47077338142
"293",0.00210593707959304,0.0002971725614147,0.000138756693597145,6541.00901721696
"294",0.00205654307301953,0.000276565023359161,0.000121541739692321,7562.64546546624
"295",0.00172553016641689,0.000246856019291231,0.0001653681932947,7712.12362131503
"296",0.00158614188093942,0.000275867699232328,0.000165864233949812,5907.44724801017
"297",0.002000412571497,0.00026404922493286,0.000177817784241601,5843.36132605057
"298",0.002000412571497,0.00026404922493286,0.000177817784241601,5843.36132605057
"299",0.00193607600420913,0.000263988887413226,0.000127479273482602,6449.9850984096
"300",0.00193607600420913,0.000263988887413226,0.000127479273482602,6449.9850984096
"301",0.00193607600420913,0.000263988887413226,0.000127479273482602,6449.9850984096
"302",0.00156936902184235,0.00023184066530809,0.000123380614796787,6299.92060120615
"303",0.00190195055377344,0.000258273429011552,0.000139765937295908,7546.174293925
"304",0.00188259833600978,0.000250138441633267,0.000151405434061114,8004.7589080617
"305",0.00193204160218973,0.000319148050831991,0.00016273082821113,7066.10767755465
"306",0.00222253834613548,0.000269427494221326,0.000157785777824433,6704.4233696203
"307",0.00223834042690951,0.000231203051246539,0.000175051297474789,7151.3686416046
"308",0.00184058646795486,0.000250959988114166,0.000162814027745314,5719.73479199356
"309",0.00219292902416481,0.000248291671856758,0.000176571068522069,6399.53474476675
"310",0.00182768724777849,0.000227014880641656,0.000169116052638888,6056.14468457913
"311",0.0017924155279796,0.000221105123425847,0.000159391285397359,6522.88816385369
"312",0.00182772972312347,0.000274873578381286,0.0001464340969625,5801.85162527866
"313",0.00158598628150201,0.000260469039071729,0.000163788330524534,5530.58216113255
"314",0.00179910255487034,0.000220906897323205,0.000176729329752541,5583.23921190426
"315",0.00179910255487034,0.000220906897323205,0.000176729329752541,5583.23921190426
"316",0.00167585491263531,0.000250521925013832,0.000162385165333812,6215.42038431937
"317",0.00202895402839016,0.000228800560429715,0.000175709291666329,7864.35219786136
"318",0.0016375379512114,0.000252841417164038,0.00015286910322113,7485.61996524929
"319",0.00173292359050662,0.000279140371057439,0.00014807941680034,6262.20994106762
"320",0.00161316864912251,0.000226443946157618,0.000138517675187898,7136.01484634042
"321",0.00161316864912251,0.000226443946157618,0.000138517675187898,7136.01484634042
"322",0.0018765939361745,0.000237945999868949,0.000162889422733787,7406.22547307951
"323",0.00172480143415617,0.000313987524534738,0.000139873586203525,7849.87178405234
"324",0.00164397715696095,0.000299955584229303,0.000153231327582853,6831.46841870007
"325",0.00196630621184822,0.000246847582734645,0.000148511478154143,6054.35830823045
"326",0.00182508328319017,0.000229432720345019,0.00012754256679342,6882.42316682455
"327",0.00153707455100401,0.000225985409060818,0.000142151676674436,7933.96179518862
"328",0.00153707455100401,0.000225985409060818,0.000142151676674436,7933.96179518862
"329",0.0016621051767284,0.000244214688306255,0.000164748330627097,6266.65355747681
"330",0.00192730839244104,0.000245976579340046,0.000155925524709811,6366.03391720799
"331",0.0018948771425531,0.000279738431583565,0.000139624961828211,7753.9080982006
"332",0.00156761265088427,0.000301734378860353,0.00014576129719549,7523.40889093771
"333",0.00156761265088427,0.000301734378860353,0.00014576129719549,7523.40889093771
"334",0.00189011606307736,0.000284294210270425,0.00013028522134294,7587.74259444846
"335",0.00217593267919279,0.000319737648497474,0.000120260656792212,6042.38914344243
"336",0.00203098607818129,0.000302811762893195,0.000134330169011094,5937.80529122688
"337",0.00176224529274896,0.000223617724581544,0.000150855145703615,5964.32055037285
"338",0.00176224529274896,0.000223617724581544,0.000150855145703615,5964.32055037285
"339",0.00177991886426263,0.000228508481838625,0.000157598962498349,6043.16307172087
"340",0.00170690723313121,0.000231497074576358,0.000160975600006841,6112.14161493325
"341",0.00170690723313121,0.000231497074576358,0.000160975600006841,6112.14161493325
"342",0.00191553102769065,0.000229181862395215,0.00012997990981113,5863.67553816601
"343",0.00191553102769065,0.000229181862395215,0.00012997990981113,5863.67553816601
"344",0.00191553102769065,0.000229181862395215,0.00012997990981113,5863.67553816601
"345",0.00210631406755134,0.000220354125870973,0.000147022142494109,5741.87949772482
"346",0.00195492455959173,0.000239788783282249,0.000136659896591998,7536.26750322562
"347",0.00203305048471008,0.000237969019198316,0.000142904655413413,7443.34099106993
"348",0.00203305048471008,0.000237969019198316,0.000142904655413413,7443.34099106993
"349",0.00211883414766326,0.000271438678517625,0.000152894195790343,7201.4830323681
"350",0.00195039371989525,0.000231627017415899,0.000126530399024981,7696.41387949747
"351",0.00195039371989525,0.000231627017415899,0.000126530399024981,7696.41387949747
"352",0.00177124262784676,0.000271290839420821,0.000121956521161208,7497.87410767978
"353",0.00199873357323725,0.000241042240989777,0.000121746780283131,7352.98902910028
"354",0.00225734583873475,0.000285895061972366,0.000127953323719252,5785.96978178152
"355",0.00225734583873475,0.000285895061972366,0.000127953323719252,5785.96978178152
"356",0.00192471101695435,0.000269929207551778,0.00014230145380856,7004.01755100078
"357",0.00204730844962803,0.000299695684054969,0.000158404257465712,6613.41675652893
"358",0.00187481181504499,0.000302982519313178,0.000174044874133392,7978.58132388344
"359",0.00214507196436804,0.000310770578797907,0.00016562272708865,7365.27279526847
"360",0.00220737367893988,0.000248465022965854,0.000121388903511824,7798.02448615718
"361",0.0019849274124996,0.000292709787866278,0.000160963646126576,5582.98654170055
"362",0.00215695464694074,0.000286157222338934,0.000175857930595575,5382.53220641887
"363",0.00215695464694074,0.000286157222338934,0.000175857930595575,5382.53220641887
"364",0.00215695464694074,0.000286157222338934,0.000175857930595575,5382.53220641887
"365",0.00191142545301102,0.000228592151977461,0.00015614427112823,7431.20976890841
"366",0.00159163272799118,0.000299403189132077,0.000165552248032897,6177.02281840101
"367",0.00166230674427008,0.000290349444020534,0.000160319161360125,6263.75396002032
